# file...... strom/strom_337.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1056
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+5.2-4.13816e-15d,+5.2,+5.2,+0,+0
2012-04-08 00:30:00 UTC,+2.6,+4.7-2.96062e-16d,+4.7,+5.2,+0,+0
2012-04-08 01:00:00 UTC,+4.95,+6.8+4.31187e-15d,+6.8,+6.8,+0,+0
2012-04-08 01:30:00 UTC,+8.35,+7.9-8.55529e-16d,+7.9,+7.9,+0,+0
2012-04-08 02:00:00 UTC,+12.3,+4.6-5.00203e-15d,+4.6,+7.9,+0,+0
2012-04-08 02:30:00 UTC,+14.6,+5.9-4.99489e-15d,+5.9,+7.9,+0,+0
2012-04-08 03:00:00 UTC,+17.55,+4.6+4.49426e-15d,+4.6,+7.9,+0,+0
2012-04-08 03:30:00 UTC,+19.85,+8.4-1.37256e-15d,+8.4,+8.4,+0,+0
2012-04-08 04:00:00 UTC,+24.05,+7.5-4.18773e-15d,+7.5,+8.4,+0,+0
2012-04-08 04:30:00 UTC,+27.8,+9.2-2.05267e-16d,+9.2,+9.2,+0,+0
2012-04-08 05:00:00 UTC,+32.4,+6.9+5.79068e-15d,+6.9,+9.2,+0,+0
2012-04-08 05:30:00 UTC,+35.85,+7+1.06492e-15d,+7,+9.2,+0,+0
2012-04-08 06:00:00 UTC,+39.35,+9.2-5.48819e-15d,+9.2,+9.2,+0,+0
2012-04-08 06:30:00 UTC,+43.95,+8.8-6.20073e-15d,+8.8,+9.2,+0,+0
2012-04-08 07:00:00 UTC,+48.35,+21+6.81547e-16d,+21,+21,+0,+0
2012-04-08 07:30:00 UTC,+58.85,+25.4+4.57048e-15d,+25.4,+25.4,+0,+0
2012-04-08 08:00:00 UTC,+71.55,+59.9+3.71684e-15d,+59.9,+59.9,+0,+0
2012-04-08 08:30:00 UTC,+101.5,+38-2.59466e-15d,+38,+59.9,+0,+0
2012-04-08 09:00:00 UTC,+120.5,+13.8-1.90142e-15d,+13.8,+59.9,+0,+0
2012-04-08 09:30:00 UTC,+127.4,+91.7-4.16212e-15d,+91.7,+91.7,+0,+0
2012-04-08 10:00:00 UTC,+173.25,+115.9+8.78151e-16d,+115.9,+115.9,+0,+0
2012-04-08 10:30:00 UTC,+231.2,+16.6+6.70599e-16d,+16.6,+115.9,+0,+0
2012-04-08 11:00:00 UTC,+239.5,+16.5+2.12037e-15d,+16.5,+115.9,+0,+0
2012-04-08 11:30:00 UTC,+247.75,+16.6-6.08329e-15d,+16.6,+115.9,+0,+0
2012-04-08 12:00:00 UTC,+256.05,+25.8+3.97569e-15d,+25.8,+115.9,+0,+0
2012-04-08 12:30:00 UTC,+268.95,+12.1-4.71498e-15d,+12.1,+115.9,+0,+0
2012-04-08 13:00:00 UTC,+275,+10.4+4.98873e-15d,+10.4,+115.9,+0,+0
2012-04-08 13:30:00 UTC,+280.2,+10.1-2.12562e-15d,+10.1,+115.9,+0,+0
2012-04-08 14:00:00 UTC,+285.25,+12.4+3.14208e-15d,+12.4,+115.9,+0,+0
2012-04-08 14:30:00 UTC,+291.45,+10.2+5.57377e-15d,+10.2,+115.9,+0,+0
2012-04-08 15:00:00 UTC,+296.55,+6.7-3.76801e-15d,+6.7,+115.9,+0,+0
2012-04-08 15:30:00 UTC,+299.9,+5.5+2.84624e-15d,+5.5,+115.9,+0,+0
2012-04-08 16:00:00 UTC,+302.65,+7.5+3.61788e-15d,+7.5,+115.9,+0,+0
2012-04-08 16:30:00 UTC,+306.4,+13+3.85336e-15d,+13,+115.9,+0,+0
2012-04-08 17:00:00 UTC,+312.9,+11.9+4.81092e-15d,+11.9,+115.9,+0,+0
2012-04-08 17:30:00 UTC,+318.85,+12.9-3.57504e-15d,+12.9,+115.9,+0,+0
2012-04-08 18:00:00 UTC,+325.3,+10.1+5.37309e-15d,+10.1,+115.9,+0,+0
2012-04-08 18:30:00 UTC,+330.35,+25.6+2.32951e-15d,+25.6,+115.9,+0,+0
2012-04-08 19:00:00 UTC,+343.15,+11.4-3.99313e-15d,+11.4,+115.9,+0,+0
2012-04-08 19:30:00 UTC,+348.85,+21.7+4.87343e-15d,+21.7,+115.9,+0,+0
2012-04-08 20:00:00 UTC,+359.7,+18.8+3.1298e-15d,+18.8,+115.9,+0,+0
2012-04-08 20:30:00 UTC,+369.1,+17.7+4.51477e-15d,+17.7,+115.9,+0,+0
2012-04-08 21:00:00 UTC,+377.95,+15.2+1.46473e-15d,+15.2,+115.9,+0,+0
2012-04-08 21:30:00 UTC,+385.55,+16.7+5.28505e-15d,+16.7,+115.9,+0,+0
2012-04-08 22:00:00 UTC,+393.9,+19-1.88322e-15d,+19,+115.9,+0,+0
2012-04-08 22:30:00 UTC,+403.4,+20.6+9.64974e-16d,+20.6,+115.9,+0,+0
