# file...... strom/strom_327.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1048
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 00:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 01:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 01:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 02:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 02:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 03:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 03:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 04:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 04:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 05:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 05:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 06:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 06:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 07:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 07:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 08:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 08:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 09:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 09:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 10:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 10:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 11:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 11:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 12:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 12:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 13:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 13:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 14:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 14:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 15:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 15:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 16:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 16:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 17:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 17:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 18:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 18:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 19:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 19:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 20:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 20:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 21:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 21:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 22:00:00 UTC,+0,+0+0d,+0,+0,+0,+0
2012-04-08 22:30:00 UTC,+0,+0+0d,+0,+0,+0,+0
