# file...... strom/strom_406.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1096
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+29.9-1.36158e-14d,+29.9,+29.9,+0,+0
2012-04-08 00:30:00 UTC,+14.95,+156.1+0d,+156.1,+156.1,+0,+0
2012-04-08 01:00:00 UTC,+93,+30.8-1.65224e-14d,+30.8,+156.1,+0,+0
2012-04-08 01:30:00 UTC,+108.4,+3.7-1.03153e-14d,+3.7,+156.1,+0,+0
2012-04-08 02:00:00 UTC,+110.25,+2+3.18055e-15d,+2,+156.1,+0,+0
2012-04-08 02:30:00 UTC,+111.25,+5-1.52667e-14d,+5,+156.1,+0,+0
2012-04-08 03:00:00 UTC,+113.75,+63.8-1.27621e-14d,+63.8,+156.1,+0,+0
2012-04-08 03:30:00 UTC,+145.65,+9.6-5.30092e-15d,+9.6,+156.1,+0,+0
2012-04-08 04:00:00 UTC,+150.45,+10.4+0d,+10.4,+156.1,+0,+0
2012-04-08 04:30:00 UTC,+155.65,+8.7-2.04725e-14d,+8.7,+156.1,+0,+0
2012-04-08 05:00:00 UTC,+160,+1.9+6.6959e-15d,+1.9,+156.1,+0,+0
2012-04-08 05:30:00 UTC,+160.95,+2-1.90833e-14d,+2,+156.1,+0,+0
2012-04-08 06:00:00 UTC,+161.95,+1.9-3.34795e-15d,+1.9,+156.1,+0,+0
2012-04-08 06:30:00 UTC,+162.9,+3.5-3.63492e-15d,+3.5,+156.1,+0,+0
2012-04-08 07:00:00 UTC,+164.65,+10.9-4.6687e-15d,+10.9,+156.1,+0,+0
2012-04-08 07:30:00 UTC,+170.1,+19.4+0d,+19.4,+156.1,+0,+0
2012-04-08 08:00:00 UTC,+179.8,+21.2-4.80084e-15d,+21.2,+156.1,+0,+0
2012-04-08 08:30:00 UTC,+190.4,+19+0d,+19,+156.1,+0,+0
2012-04-08 09:00:00 UTC,+199.9,+14.2+7.16745e-15d,+14.2,+156.1,+0,+0
2012-04-08 09:30:00 UTC,+207,+12.2-2.50273e-14d,+12.2,+156.1,+0,+0
2012-04-08 10:00:00 UTC,+213.1,+12.3+8.27461e-15d,+12.3,+156.1,+0,+0
2012-04-08 10:30:00 UTC,+219.25,+28.1-3.62198e-15d,+28.1,+156.1,+0,+0
2012-04-08 11:00:00 UTC,+233.3,+14-1.45397e-14d,+14,+156.1,+0,+0
2012-04-08 11:30:00 UTC,+240.3,+31+9.84946e-15d,+31,+156.1,+0,+0
2012-04-08 12:00:00 UTC,+255.8,+21.3-4.7783e-15d,+21.3,+156.1,+0,+0
2012-04-08 12:30:00 UTC,+266.45,+16.2-1.57064e-14d,+16.2,+156.1,+0,+0
2012-04-08 13:00:00 UTC,+274.55,+4.6-1.93599e-14d,+4.6,+156.1,+0,+0
2012-04-08 13:30:00 UTC,+276.85,+2.2-2.89141e-15d,+2.2,+156.1,+0,+0
2012-04-08 14:00:00 UTC,+277.95,+19-2.14269e-14d,+19,+156.1,+0,+0
2012-04-08 14:30:00 UTC,+287.45,+158.6-1.02676e-14d,+158.6,+158.6,+0,+0
2012-04-08 15:00:00 UTC,+366.75,+158.8-1.02547e-14d,+158.8,+158.8,+0,+0
2012-04-08 15:30:00 UTC,+446.15,+167.7-1.94209e-14d,+167.7,+167.7,+0,+0
2012-04-08 16:00:00 UTC,+530,+168.4-9.67009e-15d,+168.4,+168.4,+0,+0
2012-04-08 16:30:00 UTC,+614.2,+97.6-2.50273e-14d,+97.6,+168.4,+0,+0
2012-04-08 17:00:00 UTC,+663,+12.5+4.07111e-15d,+12.5,+168.4,+0,+0
2012-04-08 17:30:00 UTC,+669.25,+12.6-2.0194e-14d,+12.6,+168.4,+0,+0
2012-04-08 18:00:00 UTC,+675.55,+11.7-1.30484e-14d,+11.7,+168.4,+0,+0
2012-04-08 18:30:00 UTC,+681.4,+11.7+8.69895e-15d,+11.7,+168.4,+0,+0
2012-04-08 19:00:00 UTC,+687.25,+13.4+0d,+13.4,+168.4,+0,+0
2012-04-08 19:30:00 UTC,+693.95,+20.3-1.00274e-14d,+20.3,+168.4,+0,+0
2012-04-08 20:00:00 UTC,+704.1,+15.7-1.62066e-14d,+15.7,+168.4,+0,+0
2012-04-08 20:30:00 UTC,+711.95,+13.8-2.58132e-14d,+13.8,+168.4,+0,+0
2012-04-08 21:00:00 UTC,+718.85,+73.7+5.52389e-15d,+73.7,+168.4,+0,+0
2012-04-08 21:30:00 UTC,+755.7,+8.1-6.28258e-15d,+8.1,+168.4,+0,+0
2012-04-08 22:00:00 UTC,+759.75,+7.6+3.34795e-15d,+7.6,+168.4,+0,+0
2012-04-08 22:30:00 UTC,+763.55,+7.6+0d,+7.6,+168.4,+0,+0
