# file...... strom/strom_682.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1208
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+2.8-2.27182e-14d,+2.8,+2.8,+0,+0
2012-04-08 00:30:00 UTC,+1.4,+4.9-1.03855e-14d,+4.9,+4.9,+0,+0
2012-04-08 01:00:00 UTC,+3.85,+2.7-2.35597e-14d,+2.7,+4.9,+0,+0
2012-04-08 01:30:00 UTC,+5.2,+4.6-1.65942e-14d,+4.6,+4.9,+0,+0
2012-04-08 02:00:00 UTC,+7.5,+2.9-8.77394e-15d,+2.9,+4.9,+0,+0
2012-04-08 02:30:00 UTC,+8.95,+4.3-1.77519e-14d,+4.3,+4.9,+0,+0
2012-04-08 03:00:00 UTC,+11.1,+3.7-1.71922e-14d,+3.7,+4.9,+0,+0
2012-04-08 03:30:00 UTC,+12.95,+3.5-7.26984e-15d,+3.5,+4.9,+0,+0
2012-04-08 04:00:00 UTC,+14.7,+4.4+0d,+4.4,+4.9,+0,+0
2012-04-08 04:30:00 UTC,+16.9,+2.9-8.77394e-15d,+2.9,+4.9,+0,+0
2012-04-08 05:00:00 UTC,+18.35,+4.8+0d,+4.8,+4.9,+0,+0
2012-04-08 05:30:00 UTC,+20.75,+2.8+9.0873e-15d,+2.8,+4.9,+0,+0
2012-04-08 06:00:00 UTC,+22.15,+4.8+0d,+4.8,+4.9,+0,+0
2012-04-08 06:30:00 UTC,+24.55,+2.8+4.54365e-15d,+2.8,+4.9,+0,+0
2012-04-08 07:00:00 UTC,+25.95,+4.8-2.12037e-14d,+4.8,+4.9,+0,+0
2012-04-08 07:30:00 UTC,+28.35,+2.6+4.89316e-15d,+2.6,+4.9,+0,+0
2012-04-08 08:00:00 UTC,+29.65,+4.7-2.70686e-14d,+4.7,+4.9,+0,+0
2012-04-08 08:30:00 UTC,+32,+2.7+4.71193e-15d,+2.7,+4.9,+0,+0
2012-04-08 09:00:00 UTC,+33.35,+4.5-1.41358e-14d,+4.5,+4.9,+0,+0
2012-04-08 09:30:00 UTC,+35.6,+3.4-3.74183e-15d,+3.4,+4.9,+0,+0
2012-04-08 10:00:00 UTC,+37.3,+3.8-6.6959e-15d,+3.8,+4.9,+0,+0
2012-04-08 10:30:00 UTC,+39.2,+4.1-6.20596e-15d,+4.1,+4.9,+0,+0
2012-04-08 11:00:00 UTC,+41.25,+3.1-8.20788e-15d,+3.1,+4.9,+0,+0
2012-04-08 11:30:00 UTC,+42.8,+4.8-2.12037e-14d,+4.8,+4.9,+0,+0
2012-04-08 12:00:00 UTC,+45.2,+2.8+4.54365e-15d,+2.8,+4.9,+0,+0
2012-04-08 12:30:00 UTC,+46.6,+4.9-2.59637e-14d,+4.9,+4.9,+0,+0
2012-04-08 13:00:00 UTC,+49.05,+2.8-4.54365e-15d,+2.8,+4.9,+0,+0
2012-04-08 13:30:00 UTC,+50.45,+4.9+0d,+4.9,+4.9,+0,+0
2012-04-08 14:00:00 UTC,+52.9,+2.9-4.38697e-15d,+2.9,+4.9,+0,+0
2012-04-08 14:30:00 UTC,+54.35,+4.8-1.06018e-14d,+4.8,+4.9,+0,+0
2012-04-08 15:00:00 UTC,+56.75,+2.9-1.31609e-14d,+2.9,+4.9,+0,+0
2012-04-08 15:30:00 UTC,+58.2,+4.8+0d,+4.8,+4.9,+0,+0
2012-04-08 16:00:00 UTC,+60.6,+3.7+0d,+3.7,+4.9,+0,+0
2012-04-08 16:30:00 UTC,+62.45,+3.9+0d,+3.9,+4.9,+0,+0
2012-04-08 17:00:00 UTC,+64.4,+4.4+2.89141e-15d,+4.4,+4.9,+0,+0
2012-04-08 17:30:00 UTC,+66.6,+3-8.48148e-15d,+3,+4.9,+0,+0
2012-04-08 18:00:00 UTC,+68.1,+4.5-2.82716e-15d,+4.5,+4.9,+0,+0
2012-04-08 18:30:00 UTC,+70.35,+2.6-9.78632e-15d,+2.6,+4.9,+0,+0
2012-04-08 19:00:00 UTC,+71.65,+4.7-1.08274e-14d,+4.7,+4.9,+0,+0
2012-04-08 19:30:00 UTC,+74,+2.8-9.0873e-15d,+2.8,+4.9,+0,+0
2012-04-08 20:00:00 UTC,+75.4,+4.8-5.30092e-15d,+4.8,+4.9,+0,+0
2012-04-08 20:30:00 UTC,+77.8,+2.6-1.95726e-14d,+2.6,+4.9,+0,+0
2012-04-08 21:00:00 UTC,+79.1,+4.6-5.5314e-15d,+4.6,+4.9,+0,+0
2012-04-08 21:30:00 UTC,+81.4,+3.2+3.97569e-15d,+3.2,+4.9,+0,+0
2012-04-08 22:00:00 UTC,+83,+7.4-1.03153e-14d,+7.4,+7.4,+0,+0
2012-04-08 22:30:00 UTC,+86.7,+9.2-2.7657e-15d,+9.2,+9.2,+0,+0
