# file...... strom/strom_34.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 918
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+14.3+0d,+14.3,+14.3,+0,+0
2012-04-08 00:30:00 UTC,+7.15,+14.4+0d,+14.4,+14.4,+0,+0
2012-04-08 01:00:00 UTC,+14.35,+14.3-3.55866e-15d,+14.3,+14.4,+0,+0
2012-04-08 01:30:00 UTC,+21.5,+20.9+4.86975e-15d,+20.9,+20.9,+0,+0
2012-04-08 02:00:00 UTC,+31.95,+22.2+0d,+22.2,+22.2,+0,+0
2012-04-08 02:30:00 UTC,+43.05,+20.9+9.7395e-15d,+20.9,+22.2,+0,+0
2012-04-08 03:00:00 UTC,+53.5,+14.9+0d,+14.9,+22.2,+0,+0
2012-04-08 03:30:00 UTC,+60.95,+12.4-4.10394e-15d,+12.4,+22.2,+0,+0
2012-04-08 04:00:00 UTC,+67.15,+11.8+4.31262e-15d,+11.8,+22.2,+0,+0
2012-04-08 04:30:00 UTC,+73.05,+13.6+7.48366e-15d,+13.6,+22.2,+0,+0
2012-04-08 05:00:00 UTC,+79.85,+13+3.91453e-15d,+13,+22.2,+0,+0
2012-04-08 05:30:00 UTC,+86.35,+12.4+0d,+12.4,+22.2,+0,+0
2012-04-08 06:00:00 UTC,+92.55,+12.4-4.10394e-15d,+12.4,+22.2,+0,+0
2012-04-08 06:30:00 UTC,+98.75,+12.3+8.27461e-15d,+12.3,+22.2,+0,+0
2012-04-08 07:00:00 UTC,+104.9,+15.3+3.32607e-15d,+15.3,+22.2,+0,+0
2012-04-08 07:30:00 UTC,+112.55,+12.2+0d,+12.2,+22.2,+0,+0
2012-04-08 08:00:00 UTC,+118.65,+12.1-4.20569e-15d,+12.1,+22.2,+0,+0
2012-04-08 08:30:00 UTC,+124.7,+12.1+4.20569e-15d,+12.1,+22.2,+0,+0
2012-04-08 09:00:00 UTC,+130.75,+13.1+0d,+13.1,+22.2,+0,+0
2012-04-08 09:30:00 UTC,+137.3,+11.6+4.38697e-15d,+11.6,+22.2,+0,+0
2012-04-08 10:00:00 UTC,+143.1,+11.6-4.38697e-15d,+11.6,+22.2,+0,+0
2012-04-08 10:30:00 UTC,+148.9,+11.7+0d,+11.7,+22.2,+0,+0
2012-04-08 11:00:00 UTC,+154.75,+12.1-4.20569e-15d,+12.1,+22.2,+0,+0
2012-04-08 11:30:00 UTC,+160.8,+12.2+0d,+12.2,+22.2,+0,+0
2012-04-08 12:00:00 UTC,+166.9,+12+4.24074e-15d,+12,+22.2,+0,+0
2012-04-08 12:30:00 UTC,+172.9,+12.1+0d,+12.1,+22.2,+0,+0
2012-04-08 13:00:00 UTC,+178.95,+13.8+3.6876e-15d,+13.8,+22.2,+0,+0
2012-04-08 13:30:00 UTC,+185.85,+12.2+4.17122e-15d,+12.2,+22.2,+0,+0
2012-04-08 14:00:00 UTC,+191.95,+12.8+0d,+12.8,+22.2,+0,+0
2012-04-08 14:30:00 UTC,+198.35,+27.8-3.66107e-15d,+27.8,+27.8,+0,+0
2012-04-08 15:00:00 UTC,+212.25,+23+4.42512e-15d,+23,+27.8,+0,+0
2012-04-08 15:30:00 UTC,+223.75,+20.4+0d,+20.4,+27.8,+0,+0
2012-04-08 16:00:00 UTC,+233.95,+14.3-7.11733e-15d,+14.3,+27.8,+0,+0
2012-04-08 16:30:00 UTC,+241.1,+13.9-3.66107e-15d,+13.9,+27.8,+0,+0
2012-04-08 17:00:00 UTC,+248.05,+24.3+4.18838e-15d,+24.3,+27.8,+0,+0
2012-04-08 17:30:00 UTC,+260.2,+33.6+6.0582e-15d,+33.6,+33.6,+0,+0
2012-04-08 18:00:00 UTC,+277,+26.7+3.8119e-15d,+26.7,+33.6,+0,+0
2012-04-08 18:30:00 UTC,+290.35,+23.5+0d,+23.5,+33.6,+0,+0
2012-04-08 19:00:00 UTC,+302.1,+21.4+0d,+21.4,+33.6,+0,+0
2012-04-08 19:30:00 UTC,+312.8,+21.4+0d,+21.4,+33.6,+0,+0
2012-04-08 20:00:00 UTC,+323.5,+21.1-4.82359e-15d,+21.1,+33.6,+0,+0
2012-04-08 20:30:00 UTC,+334.05,+22.1+0d,+22.1,+33.6,+0,+0
2012-04-08 21:00:00 UTC,+345.1,+14.1+0d,+14.1,+33.6,+0,+0
2012-04-08 21:30:00 UTC,+352.15,+22.6+4.50344e-15d,+22.6,+33.6,+0,+0
2012-04-08 22:00:00 UTC,+363.45,+31.1+3.2726e-15d,+31.1,+33.6,+0,+0
2012-04-08 22:30:00 UTC,+379,+45.3+0d,+45.3,+45.3,+0,+0
