# file...... strom/strom_639.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1192
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+31.2-2.60969e-14d,+31.2,+31.2,+0,+0
2012-04-08 00:30:00 UTC,+15.6,+16.8+3.0291e-15d,+16.8,+31.2,+0,+0
2012-04-08 01:00:00 UTC,+24,+12.6+0d,+12.6,+31.2,+0,+0
2012-04-08 01:30:00 UTC,+30.3,+18.2+5.59218e-15d,+18.2,+31.2,+0,+0
2012-04-08 02:00:00 UTC,+39.4,+17.5-1.16317e-14d,+17.5,+31.2,+0,+0
2012-04-08 02:30:00 UTC,+48.15,+17-2.99346e-14d,+17,+31.2,+0,+0
2012-04-08 03:00:00 UTC,+56.65,+17+5.98693e-15d,+17,+31.2,+0,+0
2012-04-08 03:30:00 UTC,+65.15,+17+1.19739e-14d,+17,+31.2,+0,+0
2012-04-08 04:00:00 UTC,+73.65,+18.7-5.44266e-15d,+18.7,+31.2,+0,+0
2012-04-08 04:30:00 UTC,+83,+17.1-2.97596e-15d,+17.1,+31.2,+0,+0
2012-04-08 05:00:00 UTC,+91.55,+16.9-1.80671e-14d,+16.9,+31.2,+0,+0
2012-04-08 05:30:00 UTC,+100,+12.9-1.57795e-14d,+12.9,+31.2,+0,+0
2012-04-08 06:00:00 UTC,+106.45,+8-1.90833e-14d,+8,+31.2,+0,+0
2012-04-08 06:30:00 UTC,+110.45,+9.1-2.23687e-14d,+9.1,+31.2,+0,+0
2012-04-08 07:00:00 UTC,+115,+18.8+0d,+18.8,+31.2,+0,+0
2012-04-08 07:30:00 UTC,+124.4,+31.7+3.21065e-15d,+31.7,+31.7,+0,+0
2012-04-08 08:00:00 UTC,+140.25,+55+3.70101e-15d,+55,+55,+0,+0
2012-04-08 08:30:00 UTC,+167.75,+46.5+4.37754e-15d,+46.5,+55,+0,+0
2012-04-08 09:00:00 UTC,+191,+68.5+1.18865e-14d,+68.5,+68.5,+0,+0
2012-04-08 09:30:00 UTC,+225.25,+23.6-1.72505e-14d,+23.6,+68.5,+0,+0
2012-04-08 10:00:00 UTC,+237.05,+20.7-1.47504e-14d,+20.7,+68.5,+0,+0
2012-04-08 10:30:00 UTC,+247.4,+27.3-7.45625e-15d,+27.3,+68.5,+0,+0
2012-04-08 11:00:00 UTC,+261.05,+25.8-1.18346e-14d,+25.8,+68.5,+0,+0
2012-04-08 11:30:00 UTC,+273.95,+38.2-2.13147e-14d,+38.2,+68.5,+0,+0
2012-04-08 12:00:00 UTC,+293.05,+8.8-8.67424e-15d,+8.8,+68.5,+0,+0
2012-04-08 12:30:00 UTC,+297.45,+8-6.36111e-15d,+8,+68.5,+0,+0
2012-04-08 13:00:00 UTC,+301.45,+8.1+0d,+8.1,+68.5,+0,+0
2012-04-08 13:30:00 UTC,+305.5,+11.6-1.31609e-14d,+11.6,+68.5,+0,+0
2012-04-08 14:00:00 UTC,+311.3,+21.3-1.43349e-14d,+21.3,+68.5,+0,+0
2012-04-08 14:30:00 UTC,+321.95,+33.6-2.12037e-14d,+33.6,+68.5,+0,+0
2012-04-08 15:00:00 UTC,+338.75,+51.4-7.92045e-15d,+51.4,+68.5,+0,+0
2012-04-08 15:30:00 UTC,+364.45,+15.3+6.65214e-15d,+15.3,+68.5,+0,+0
2012-04-08 16:00:00 UTC,+372.1,+62-1.31326e-14d,+62,+68.5,+0,+0
2012-04-08 16:30:00 UTC,+403.1,+112.9+7.21189e-15d,+112.9,+112.9,+0,+0
2012-04-08 17:00:00 UTC,+459.55,+135-1.20625e-14d,+135,+135,+0,+0
2012-04-08 17:30:00 UTC,+527.05,+148.8-2.73596e-15d,+148.8,+148.8,+0,+0
2012-04-08 18:00:00 UTC,+601.45,+160-1.01778e-14d,+160,+160,+0,+0
2012-04-08 18:30:00 UTC,+681.45,+178.4-4.56402e-15d,+178.4,+178.4,+0,+0
2012-04-08 19:00:00 UTC,+770.65,+141.6-1.43754e-14d,+141.6,+178.4,+0,+0
2012-04-08 19:30:00 UTC,+841.45,+108.7-1.12358e-14d,+108.7,+178.4,+0,+0
2012-04-08 20:00:00 UTC,+895.8,+34.7-8.79923e-15d,+34.7,+178.4,+0,+0
2012-04-08 20:30:00 UTC,+913.15,+41.7+4.88143e-15d,+41.7,+178.4,+0,+0
2012-04-08 21:00:00 UTC,+934,+32.9-3.09355e-15d,+32.9,+178.4,+0,+0
2012-04-08 21:30:00 UTC,+950.45,+43.1-4.72287e-15d,+43.1,+178.4,+0,+0
2012-04-08 22:00:00 UTC,+972,+41.6+4.89316e-15d,+41.6,+178.4,+0,+0
2012-04-08 22:30:00 UTC,+992.8,+33.3+9.16917e-15d,+33.3,+178.4,+0,+0
