# file...... strom/strom_289.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1024
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+6.8+3.74183e-15d,+6.8,+6.8,+0,+0
2012-04-08 00:30:00 UTC,+3.4,+6+4.24074e-15d,+6,+6.8,+0,+0
2012-04-08 01:00:00 UTC,+6.4,+8.9-2.85893e-15d,+8.9,+8.9,+0,+0
2012-04-08 01:30:00 UTC,+10.85,+10+0d,+10,+10,+0,+0
2012-04-08 02:00:00 UTC,+15.85,+6.4-3.97569e-15d,+6.4,+10,+0,+0
2012-04-08 02:30:00 UTC,+19.05,+6.4-3.97569e-15d,+6.4,+10,+0,+0
2012-04-08 03:00:00 UTC,+22.25,+6.1+0d,+6.1,+10,+0,+0
2012-04-08 03:30:00 UTC,+25.3,+8.8+2.89141e-15d,+8.8,+10,+0,+0
2012-04-08 04:00:00 UTC,+29.7,+8.7-5.8493e-15d,+8.7,+10,+0,+0
2012-04-08 04:30:00 UTC,+34.05,+6.1+4.17122e-15d,+6.1,+10,+0,+0
2012-04-08 05:00:00 UTC,+37.1,+5.6+0d,+5.6,+10,+0,+0
2012-04-08 05:30:00 UTC,+39.9,+7+0d,+7,+10,+0,+0
2012-04-08 06:00:00 UTC,+43.4,+8.9+0d,+8.9,+10,+0,+0
2012-04-08 06:30:00 UTC,+47.85,+7.1+0d,+7.1,+10,+0,+0
2012-04-08 07:00:00 UTC,+51.4,+7.3+3.48554e-15d,+7.3,+10,+0,+0
2012-04-08 07:30:00 UTC,+55.05,+4.4+5.78283e-15d,+4.4,+10,+0,+0
2012-04-08 08:00:00 UTC,+57.25,+22.5+0d,+22.5,+22.5,+0,+0
2012-04-08 08:30:00 UTC,+68.5,+22.8+0d,+22.8,+22.8,+0,+0
2012-04-08 09:00:00 UTC,+79.9,+49+0d,+49,+49,+0,+0
2012-04-08 09:30:00 UTC,+104.4,+15.5-3.28315e-15d,+15.5,+49,+0,+0
2012-04-08 10:00:00 UTC,+112.15,+12.7+4.007e-15d,+12.7,+49,+0,+0
2012-04-08 10:30:00 UTC,+118.5,+16.4-6.20596e-15d,+16.4,+49,+0,+0
2012-04-08 11:00:00 UTC,+126.7,+18.6-5.47192e-15d,+18.6,+49,+0,+0
2012-04-08 11:30:00 UTC,+136,+12+8.48148e-15d,+12,+49,+0,+0
2012-04-08 12:00:00 UTC,+142,+10.3-9.88133e-15d,+10.3,+49,+0,+0
2012-04-08 12:30:00 UTC,+147.15,+4.8-5.30092e-15d,+4.8,+49,+0,+0
2012-04-08 13:00:00 UTC,+149.55,+22-4.62626e-15d,+22,+49,+0,+0
2012-04-08 13:30:00 UTC,+160.55,+18.3-8.34244e-15d,+18.3,+49,+0,+0
2012-04-08 14:00:00 UTC,+169.7,+15.5+0d,+15.5,+49,+0,+0
2012-04-08 14:30:00 UTC,+177.45,+14+1.09048e-14d,+14,+49,+0,+0
2012-04-08 15:00:00 UTC,+184.45,+19.3+0d,+19.3,+49,+0,+0
2012-04-08 15:30:00 UTC,+194.1,+18.9+0d,+18.9,+49,+0,+0
2012-04-08 16:00:00 UTC,+203.55,+18.3+0d,+18.3,+49,+0,+0
2012-04-08 16:30:00 UTC,+212.7,+14.9+3.41536e-15d,+14.9,+49,+0,+0
2012-04-08 17:00:00 UTC,+220.15,+14.5+0d,+14.5,+49,+0,+0
2012-04-08 17:30:00 UTC,+227.4,+14.5-7.01916e-15d,+14.5,+49,+0,+0
2012-04-08 18:00:00 UTC,+234.65,+18.4-5.5314e-15d,+18.4,+49,+0,+0
2012-04-08 18:30:00 UTC,+243.85,+28.3+7.19277e-15d,+28.3,+49,+0,+0
2012-04-08 19:00:00 UTC,+258,+28.3+0d,+28.3,+49,+0,+0
2012-04-08 19:30:00 UTC,+272.15,+69.1-2.94581e-15d,+69.1,+69.1,+0,+0
2012-04-08 20:00:00 UTC,+306.7,+44.7+4.55381e-15d,+44.7,+69.1,+0,+0
2012-04-08 20:30:00 UTC,+329.05,+56.9+7.15485e-15d,+56.9,+69.1,+0,+0
2012-04-08 21:00:00 UTC,+357.5,+82.1+0d,+82.1,+82.1,+0,+0
2012-04-08 21:30:00 UTC,+398.55,+54.3-3.74872e-15d,+54.3,+82.1,+0,+0
2012-04-08 22:00:00 UTC,+425.7,+22.7+4.4836e-15d,+22.7,+82.1,+0,+0
2012-04-08 22:30:00 UTC,+437.05,+21+0d,+21,+82.1,+0,+0
