# file...... strom/strom_249.csv
# date...... Tue Sep  8 16:22:17 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 1000
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+9.7-1.04926e-14d,+9.7,+9.7,+0,+0
2012-04-08 00:30:00 UTC,+4.85,+9.5+5.35672e-15d,+9.5,+9.7,+0,+0
2012-04-08 01:00:00 UTC,+9.6,+7.2+7.0679e-15d,+7.2,+9.7,+0,+0
2012-04-08 01:30:00 UTC,+13.2,+5.8-1.75479e-14d,+5.8,+9.7,+0,+0
2012-04-08 02:00:00 UTC,+16.1,+5.8-1.75479e-14d,+5.8,+9.7,+0,+0
2012-04-08 02:30:00 UTC,+19,+5.4+0d,+5.4,+9.7,+0,+0
2012-04-08 03:00:00 UTC,+21.7,+1.2-1.59028e-14d,+1.2,+9.7,+0,+0
2012-04-08 03:30:00 UTC,+22.3,+1+3.18055e-15d,+1,+9.7,+0,+0
2012-04-08 04:00:00 UTC,+22.8,+1-1.59028e-14d,+1,+9.7,+0,+0
2012-04-08 04:30:00 UTC,+23.3,+2.7+0d,+2.7,+9.7,+0,+0
2012-04-08 05:00:00 UTC,+24.65,+6.1+0d,+6.1,+9.7,+0,+0
2012-04-08 05:30:00 UTC,+27.7,+6.1-4.17122e-15d,+6.1,+9.7,+0,+0
2012-04-08 06:00:00 UTC,+30.75,+5.8-4.38697e-15d,+5.8,+9.7,+0,+0
2012-04-08 06:30:00 UTC,+33.65,+7.4-3.43844e-15d,+7.4,+9.7,+0,+0
2012-04-08 07:00:00 UTC,+37.35,+12.6+4.0388e-15d,+12.6,+12.6,+0,+0
2012-04-08 07:30:00 UTC,+43.65,+5.5+9.25252e-15d,+5.5,+12.6,+0,+0
2012-04-08 08:00:00 UTC,+46.4,+7.2+0d,+7.2,+12.6,+0,+0
2012-04-08 08:30:00 UTC,+50,+9.3-1.09438e-14d,+9.3,+12.6,+0,+0
2012-04-08 09:00:00 UTC,+54.65,+9.4+5.41371e-15d,+9.4,+12.6,+0,+0
2012-04-08 09:30:00 UTC,+59.35,+5.6-9.0873e-15d,+5.6,+12.6,+0,+0
2012-04-08 10:00:00 UTC,+62.15,+4.9-5.19274e-15d,+4.9,+12.6,+0,+0
2012-04-08 10:30:00 UTC,+64.6,+4.9-1.03855e-14d,+4.9,+12.6,+0,+0
2012-04-08 11:00:00 UTC,+67.05,+5.3-1.92033e-14d,+5.3,+12.6,+0,+0
2012-04-08 11:30:00 UTC,+69.7,+6.3-1.61552e-14d,+6.3,+12.6,+0,+0
2012-04-08 12:00:00 UTC,+72.85,+6+0d,+6,+12.6,+0,+0
2012-04-08 12:30:00 UTC,+75.85,+5.9-4.31262e-15d,+5.9,+12.6,+0,+0
2012-04-08 13:00:00 UTC,+78.8,+165.2-4.9287e-15d,+165.2,+165.2,+0,+0
2012-04-08 13:30:00 UTC,+161.4,+166.7+0d,+166.7,+166.7,+0,+0
2012-04-08 14:00:00 UTC,+244.75,+75.5-1.61766e-14d,+75.5,+166.7,+0,+0
2012-04-08 14:30:00 UTC,+282.5,+8.1-9.42387e-15d,+8.1,+166.7,+0,+0
2012-04-08 15:00:00 UTC,+286.55,+5.7-1.33918e-14d,+5.7,+166.7,+0,+0
2012-04-08 15:30:00 UTC,+289.4,+6.4-1.19271e-14d,+6.4,+166.7,+0,+0
2012-04-08 16:00:00 UTC,+292.6,+7.9-9.66244e-15d,+7.9,+166.7,+0,+0
2012-04-08 16:30:00 UTC,+296.55,+5.6-1.81746e-14d,+5.6,+166.7,+0,+0
2012-04-08 17:00:00 UTC,+299.35,+5.7+0d,+5.7,+166.7,+0,+0
2012-04-08 17:30:00 UTC,+302.2,+3.7-1.37537e-14d,+3.7,+166.7,+0,+0
2012-04-08 18:00:00 UTC,+304.05,+1.3+4.89316e-15d,+1.3,+166.7,+0,+0
2012-04-08 18:30:00 UTC,+304.7,+1.3-9.78632e-15d,+1.3,+166.7,+0,+0
2012-04-08 19:00:00 UTC,+305.35,+3+8.48148e-15d,+3,+166.7,+0,+0
2012-04-08 19:30:00 UTC,+306.85,+6.2-1.23118e-14d,+6.2,+166.7,+0,+0
2012-04-08 20:00:00 UTC,+309.95,+6-4.24074e-15d,+6,+166.7,+0,+0
2012-04-08 20:30:00 UTC,+312.95,+5.8-8.77394e-15d,+5.8,+166.7,+0,+0
2012-04-08 21:00:00 UTC,+315.85,+5.8-1.31609e-14d,+5.8,+166.7,+0,+0
2012-04-08 21:30:00 UTC,+318.75,+5.7+0d,+5.7,+166.7,+0,+0
2012-04-08 22:00:00 UTC,+321.6,+5.8-1.31609e-14d,+5.8,+166.7,+0,+0
2012-04-08 22:30:00 UTC,+324.5,+5.7-2.23197e-14d,+5.7,+166.7,+0,+0
