# file...... strom/strom_10.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 120
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+227-7.17376e-15d,+227,+227,+0,+30
2012-04-08 00:30:00 UTC,+113.5,+257+3.16818e-15d,+257,+257,+3.405,+0.0651396
2012-04-08 01:00:00 UTC,+242,+239+0d,+239,+257,+3.41337,+0.0651396
2012-04-08 01:30:00 UTC,+361.5,+213+0d,+213,+257,+3.42115,+0.0632799
2012-04-08 02:00:00 UTC,+468,+123+3.30985e-15d,+123,+257,+3.42789,+0.0632799
2012-04-08 02:30:00 UTC,+529.5,+133+0d,+133,+257,+3.43179,+0.0479266
2012-04-08 03:00:00 UTC,+596,+149+0d,+149,+257,+3.43497,+0.0479266
2012-04-08 03:30:00 UTC,+670.5,+110+0d,+110,+257,+3.43854,+0.0549807
2012-04-08 04:00:00 UTC,+725.5,+149+1.09292e-14d,+149,+257,+3.44157,+0.0549807
2012-04-08 04:30:00 UTC,+800,+138+0d,+138,+257,+3.44566,+0.0541449
2012-04-08 05:00:00 UTC,+869,+114+3.57115e-15d,+114,+257,+3.4494,+0.0541449
2012-04-08 05:30:00 UTC,+926,+108+0d,+108,+257,+3.45249,+0.0526922
2012-04-08 06:00:00 UTC,+980,+123-3.30985e-15d,+123,+257,+3.45533,+0.0526922
2012-04-08 06:30:00 UTC,+1041.5,+165+9.86936e-15d,+165,+257,+3.45857,+0.0256759
2012-04-08 07:00:00 UTC,+1124,+115-3.5401e-15d,+115,+257,+3.46069,+0.0256759
2012-04-08 07:30:00 UTC,+1181.5,+268-6.07628e-15d,+268,+268,+3.46217,+0.0487565
2012-04-08 08:00:00 UTC,+1315.5,+143-2.84693e-15d,+143,+268,+3.4687,+0.0487565
2012-04-08 08:30:00 UTC,+1387,+210+3.87725e-15d,+210,+268,+3.47219,+0.0607318
2012-04-08 09:00:00 UTC,+1492,+282+2.88731e-15d,+282,+282,+3.47856,+0.0607318
2012-04-08 09:30:00 UTC,+1633,+183+0d,+183,+282,+3.48713,+0.0674444
2012-04-08 10:00:00 UTC,+1724.5,+238-3.4211e-15d,+238,+282,+3.4933,+0.0674444
2012-04-08 10:30:00 UTC,+1843.5,+358+4.54873e-15d,+358,+358,+3.50132,+0.0771391
2012-04-08 11:00:00 UTC,+2022.5,+302-5.3922e-15d,+302,+358,+3.51513,+0.0771391
2012-04-08 11:30:00 UTC,+2173.5,+290+0d,+290,+358,+3.52678,+0.115129
2012-04-08 12:00:00 UTC,+2318.5,+279+8.75508e-15d,+279,+358,+3.54347,+0.115129
2012-04-08 12:30:00 UTC,+2458,+239+3.40679e-15d,+239,+358,+3.55953,+0.314472
2012-04-08 13:00:00 UTC,+2577.5,+327+0d,+327,+358,+3.59711,+0.314472
2012-04-08 13:30:00 UTC,+2741,+355-4.58717e-15d,+355,+358,+3.64853,+0.103281
2012-04-08 14:00:00 UTC,+2918.5,+242-3.36455e-15d,+242,+358,+3.66686,+0.103281
2012-04-08 14:30:00 UTC,+3039.5,+278+2.92886e-15d,+278,+358,+3.67936,+0.107517
2012-04-08 15:00:00 UTC,+3178.5,+290+2.80766e-15d,+290,+358,+3.6943,+0.107517
2012-04-08 15:30:00 UTC,+3323.5,+298+0d,+298,+358,+3.70989,+0.0909781
2012-04-08 16:00:00 UTC,+3472.5,+205+0d,+205,+358,+3.72345,+0.0909781
2012-04-08 16:30:00 UTC,+3575,+220+0d,+220,+358,+3.73277,+0.0994651
2012-04-08 17:00:00 UTC,+3685,+242-3.36455e-15d,+242,+358,+3.74371,+0.0994651
2012-04-08 17:30:00 UTC,+3806,+252+0d,+252,+358,+3.75575,+0.163446
2012-04-08 18:00:00 UTC,+3932,+317+0d,+317,+358,+3.77634,+0.163446
2012-04-08 18:30:00 UTC,+4090.5,+245+3.32336e-15d,+245,+358,+3.80225,+0.18878
2012-04-08 19:00:00 UTC,+4213,+254+0d,+254,+358,+3.82538,+0.18878
2012-04-08 19:30:00 UTC,+4340,+285-8.57076e-15d,+285,+358,+3.84935,+0.122554
2012-04-08 20:00:00 UTC,+4482.5,+251+0d,+251,+358,+3.86681,+0.122554
2012-04-08 20:30:00 UTC,+4608,+425+0d,+425,+425,+3.8822,+0.281735
2012-04-08 21:00:00 UTC,+4820.5,+349-9.33206e-15d,+349,+425,+3.94206,+0.281735
2012-04-08 21:30:00 UTC,+4995,+262+6.21544e-15d,+262,+425,+3.99123,+0.240559
2012-04-08 22:00:00 UTC,+5126,+269-6.0537e-15d,+269,+425,+4.02274,+0.240559
2012-04-08 22:30:00 UTC,+5260.5,+292+5.57686e-15d,+292,+425,+4.0551,+0.0828338
2012-04-08 23:00:00 UTC,+5406.5,+270+3.01564e-15d,+270,+425,+4.06719,+0.0828338
2012-04-08 23:30:00 UTC,+5541.5,+264+0d,+264,+425,+4.07837,+0.0810057
2012-04-09 00:00:00 UTC,+5673.5,+289+5.63475e-15d,+289,+425,+4.08906,+0.0810057
2012-04-09 00:30:00 UTC,+5818,+253+3.21827e-15d,+253,+425,+4.10077,+0.0623406
2012-04-09 01:00:00 UTC,+5944.5,+229+3.55555e-15d,+229,+425,+4.10866,+0.0623406
2012-04-09 01:30:00 UTC,+6059,+163+0d,+163,+425,+4.11579,+0.0583953
2012-04-09 02:00:00 UTC,+6140.5,+179+1.36462e-14d,+179,+425,+4.12055,+0.0583953
2012-04-09 02:30:00 UTC,+6230,+182+0d,+182,+425,+4.12578,+0.0561628
2012-04-09 03:00:00 UTC,+6321,+211+3.85887e-15d,+211,+425,+4.13089,+0.0561628
2012-04-09 03:30:00 UTC,+6426.5,+230-3.5401e-15d,+230,+425,+4.13682,+0.0533591
2012-04-09 04:00:00 UTC,+6541.5,+177+0d,+177,+425,+4.14295,+0.0533591
2012-04-09 04:30:00 UTC,+6630,+139+0d,+139,+425,+4.14767,+0.0559435
2012-04-09 05:00:00 UTC,+6699.5,+126-3.23104e-15d,+126,+425,+4.15156,+0.0559435
2012-04-09 05:30:00 UTC,+6762.5,+223+0d,+223,+425,+4.15509,+0.0666255
2012-04-09 06:00:00 UTC,+6874,+255+6.38605e-15d,+255,+425,+4.16252,+0.0666255
2012-04-09 06:30:00 UTC,+7001.5,+341+0d,+341,+425,+4.17101,+0.0715496
2012-04-09 07:00:00 UTC,+7172,+197+4.13311e-15d,+197,+425,+4.18321,+0.0715496
2012-04-09 07:30:00 UTC,+7270.5,+268+0d,+268,+425,+4.19026,+0.0638158
2012-04-09 08:00:00 UTC,+7404.5,+147+0d,+147,+425,+4.19881,+0.0638158
2012-04-09 08:30:00 UTC,+7478,+156+5.21937e-15d,+156,+425,+4.2035,+0.0814734
2012-04-09 09:00:00 UTC,+7556,+186+0d,+186,+425,+4.20985,+0.0814734
2012-04-09 09:30:00 UTC,+7649,+134-6.07628e-15d,+134,+425,+4.21743,+0.0935965
2012-04-09 10:00:00 UTC,+7716,+311+0d,+311,+425,+4.2237,+0.0935965
2012-04-09 10:30:00 UTC,+7871.5,+182+0d,+182,+425,+4.23826,+0.206686
2012-04-09 11:00:00 UTC,+7962.5,+262+0d,+262,+425,+4.25706,+0.206686
2012-04-09 11:30:00 UTC,+8093.5,+245+3.32336e-15d,+245,+425,+4.28414,+0.189668
2012-04-09 12:00:00 UTC,+8216,+229-3.55555e-15d,+229,+425,+4.30737,+0.189668
2012-04-09 12:30:00 UTC,+8330.5,+219+3.71791e-15d,+219,+425,+4.32909,+0.113224
2012-04-09 13:00:00 UTC,+8440,+191+0d,+191,+425,+4.34149,+0.113224
2012-04-09 13:30:00 UTC,+8535.5,+221-3.68426e-15d,+221,+425,+4.3523,+0.132286
2012-04-09 14:00:00 UTC,+8646,+217-7.50435e-15d,+217,+425,+4.36692,+0.132286
2012-04-09 14:30:00 UTC,+8754.5,+215+3.78708e-15d,+215,+425,+4.38127,+0.114641
2012-04-09 15:00:00 UTC,+8862,+213+0d,+213,+425,+4.3936,+0.114641
2012-04-09 15:30:00 UTC,+8968.5,+235+0d,+235,+425,+4.40581,+0.112132
2012-04-09 16:00:00 UTC,+9086,+344+0d,+344,+425,+4.41898,+0.112132
2012-04-09 16:30:00 UTC,+9258,+280+0d,+280,+425,+4.43827,+0.139998
2012-04-09 17:00:00 UTC,+9398,+528+0d,+528,+528,+4.45787,+0.139998
2012-04-09 17:30:00 UTC,+9662,+364-4.47375e-15d,+364,+528,+4.49483,+0.122701
2012-04-09 18:00:00 UTC,+9844,+314+0d,+314,+528,+4.51716,+0.122701
2012-04-09 18:30:00 UTC,+10001,+282-2.88731e-15d,+282,+528,+4.53642,+0.115321
2012-04-09 19:00:00 UTC,+10142,+236+0d,+236,+528,+4.55268,+0.115321
2012-04-09 19:30:00 UTC,+10260,+236+0d,+236,+528,+4.56629,+0.109032
2012-04-09 20:00:00 UTC,+10378,+281-1.15903e-14d,+281,+528,+4.57916,+0.109032
2012-04-09 20:30:00 UTC,+10518.5,+238+0d,+238,+528,+4.59448,+0.221414
2012-04-09 21:00:00 UTC,+10637.5,+243+0d,+243,+528,+4.62082,+0.221414
2012-04-09 21:30:00 UTC,+10759,+262+3.10772e-15d,+262,+528,+4.64773,+0.135952
2012-04-09 22:00:00 UTC,+10890,+352+0d,+352,+528,+4.66554,+0.135952
2012-04-09 22:30:00 UTC,+11066,+216+3.76955e-15d,+216,+528,+4.68946,+0.0919191
2012-04-09 23:00:00 UTC,+11174,+240-3.39259e-15d,+240,+528,+4.69939,+0.0919191
2012-04-09 23:30:00 UTC,+11294,+205+0d,+205,+528,+4.71042,+0.111772
2012-04-10 00:00:00 UTC,+11396.5,+223+0d,+223,+528,+4.72188,+0.111772
2012-04-10 00:30:00 UTC,+11508,+267-3.04952e-15d,+267,+528,+4.73434,+0.0716653
2012-04-10 01:00:00 UTC,+11641.5,+357+0d,+357,+528,+4.74391,+0.0716653
2012-04-10 01:30:00 UTC,+11820,+214+0d,+214,+528,+4.7567,+0.0779594
2012-04-10 02:00:00 UTC,+11927,+202+0d,+202,+528,+4.76504,+0.0779594
2012-04-10 02:30:00 UTC,+12028,+147+0d,+147,+528,+4.77291,+0.0635732
2012-04-10 03:00:00 UTC,+12101.5,+110-7.40202e-15d,+110,+528,+4.77759,+0.0635732
2012-04-10 03:30:00 UTC,+12156.5,+110+0d,+110,+528,+4.78108,+0.0594776
2012-04-10 04:00:00 UTC,+12211.5,+161+0d,+161,+528,+4.78436,+0.0594776
2012-04-10 04:30:00 UTC,+12292,+147+0d,+147,+528,+4.78914,+0.0600062
2012-04-10 05:00:00 UTC,+12365.5,+111-7.33533e-15d,+111,+528,+4.79355,+0.0600062
2012-04-10 05:30:00 UTC,+12421,+218-3.73496e-15d,+218,+528,+4.79688,+0.0654961
2012-04-10 06:00:00 UTC,+12530,+376+0d,+376,+528,+4.80402,+0.0654961
2012-04-10 06:30:00 UTC,+12718,+206+0d,+206,+528,+4.81634,+0.0761057
2012-04-10 07:00:00 UTC,+12821,+260-3.13162e-15d,+260,+528,+4.82418,+0.0761057
2012-04-10 07:30:00 UTC,+12951,+317+5.13705e-15d,+317,+528,+4.83407,+0.0817469
2012-04-10 08:00:00 UTC,+13109.5,+202-4.0308e-15d,+202,+528,+4.84703,+0.0817469
2012-04-10 08:30:00 UTC,+13210.5,+175+0d,+175,+528,+4.85528,+0.079081
2012-04-10 09:00:00 UTC,+13298,+148+0d,+148,+528,+4.8622,+0.079081
2012-04-10 09:30:00 UTC,+13372,+140-5.81587e-15d,+140,+528,+4.86805,+0.0770273
2012-04-10 10:00:00 UTC,+13442,+127+3.2056e-15d,+127,+528,+4.87345,+0.0770273
2012-04-10 10:30:00 UTC,+13505.5,+226-3.60275e-15d,+226,+528,+4.87834,+0.0997805
2012-04-10 11:00:00 UTC,+13618.5,+211+0d,+211,+528,+4.88961,+0.0997805
2012-04-10 11:30:00 UTC,+13724,+251+0d,+251,+528,+4.90014,+0.104562
2012-04-10 12:00:00 UTC,+13849.5,+177-4.60012e-15d,+177,+528,+4.91326,+0.104562
2012-04-10 12:30:00 UTC,+13938,+259+6.28743e-15d,+259,+528,+4.92252,+0.110625
2012-04-10 13:00:00 UTC,+14067.5,+213+0d,+213,+528,+4.93684,+0.110625
2012-04-10 13:30:00 UTC,+14174,+203-4.01095e-15d,+203,+528,+4.94862,+0.130791
2012-04-10 14:00:00 UTC,+14275.5,+139+0d,+139,+528,+4.9619,+0.130791
2012-04-10 14:30:00 UTC,+14345,+149+0d,+149,+528,+4.97099,+0.137537
2012-04-10 15:00:00 UTC,+14419.5,+135+9.04691e-15d,+135,+528,+4.98123,+0.137537
2012-04-10 15:30:00 UTC,+14487,+127+9.6168e-15d,+127,+528,+4.99052,+0.137731
2012-04-10 16:00:00 UTC,+14550.5,+136+0d,+136,+528,+4.99926,+0.137731
2012-04-10 16:30:00 UTC,+14618.5,+158+0d,+158,+528,+5.00863,+0.150004
2012-04-10 17:00:00 UTC,+14697.5,+125-3.25689e-15d,+125,+528,+5.02048,+0.150004
2012-04-10 17:30:00 UTC,+14760,+110+0d,+110,+528,+5.02986,+0.159394
2012-04-10 18:00:00 UTC,+14815,+110+0d,+110,+528,+5.03862,+0.159394
2012-04-10 18:30:00 UTC,+14870,+155-5.25305e-15d,+155,+528,+5.04739,+0.152365
2012-04-10 19:00:00 UTC,+14947.5,+150+5.42815e-15d,+150,+528,+5.0592,+0.152365
2012-04-10 19:30:00 UTC,+15022.5,+113-3.60275e-15d,+113,+528,+5.07062,+0.152218
2012-04-10 20:00:00 UTC,+15079,+355+4.58717e-15d,+355,+528,+5.07923,+0.152218
2012-04-10 20:30:00 UTC,+15256.5,+236+3.45009e-15d,+236,+528,+5.10624,+0.218012
2012-04-10 21:00:00 UTC,+15374.5,+238+0d,+238,+528,+5.13197,+0.218012
2012-04-10 21:30:00 UTC,+15493.5,+219-3.71791e-15d,+219,+528,+5.15791,+0.214524
2012-04-10 22:00:00 UTC,+15603,+250+0d,+250,+528,+5.1814,+0.214524
2012-04-10 22:30:00 UTC,+15728,+242+3.36455e-15d,+242,+528,+5.20822,+0.101954
2012-04-10 23:00:00 UTC,+15849,+215-3.78708e-15d,+215,+528,+5.22056,+0.101954
2012-04-10 23:30:00 UTC,+15956.5,+153+5.32171e-15d,+153,+528,+5.23152,+0.0864792
2012-04-11 00:00:00 UTC,+16033,+140-2.90794e-15d,+140,+528,+5.23813,+0.0864792
2012-04-11 00:30:00 UTC,+16103,+182+0d,+182,+528,+5.24418,+0.0918275
2012-04-11 01:00:00 UTC,+16194,+145+5.61532e-15d,+145,+528,+5.25254,+0.0918275
2012-04-11 01:30:00 UTC,+16266.5,+130-6.26325e-15d,+130,+528,+5.2592,+0.105886
2012-04-11 02:00:00 UTC,+16331.5,+134+3.03814e-15d,+134,+528,+5.26608,+0.105886
2012-04-11 02:30:00 UTC,+16398.5,+144+5.65432e-15d,+144,+528,+5.27318,+0.0788096
2012-04-11 03:00:00 UTC,+16470.5,+145-5.61532e-15d,+145,+528,+5.27885,+0.0788096
2012-04-11 03:30:00 UTC,+16543,+118+0d,+118,+528,+5.28456,+0.0775286
2012-04-11 04:00:00 UTC,+16602,+116+0d,+116,+528,+5.28914,+0.0775286
2012-04-11 04:30:00 UTC,+16660,+136-2.99346e-15d,+136,+528,+5.29363,+0.0732506
2012-04-11 05:00:00 UTC,+16728,+110-7.40202e-15d,+110,+528,+5.29862,+0.0732506
2012-04-11 05:30:00 UTC,+16783,+244+0d,+244,+528,+5.30264,+0.081087
2012-04-11 06:00:00 UTC,+16905,+204+0d,+204,+528,+5.31254,+0.081087
2012-04-11 06:30:00 UTC,+17007,+300+0d,+300,+528,+5.32081,+0.0940476
2012-04-11 07:00:00 UTC,+17157,+199-4.09157e-15d,+199,+528,+5.33491,+0.0940476
2012-04-11 07:30:00 UTC,+17256.5,+170-9.57908e-15d,+170,+528,+5.34427,+0.0882587
2012-04-11 08:00:00 UTC,+17341.5,+201+1.21526e-14d,+201,+528,+5.35177,+0.0882587
2012-04-11 08:30:00 UTC,+17442,+232-3.50958e-15d,+232,+528,+5.36064,+0.0920742
2012-04-11 09:00:00 UTC,+17558,+175+4.6527e-15d,+175,+528,+5.37132,+0.0920742
2012-04-11 09:30:00 UTC,+17645.5,+154+5.28716e-15d,+154,+528,+5.37938,+0.0859724
