# file...... strom/strom_51.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 489
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+48-4.24074e-15d,+48,+48,+0,+30
2012-04-08 00:30:00 UTC,+24,+53+0d,+53,+53,+0.72,+0.0651396
2012-04-08 01:00:00 UTC,+50.5,+37+0d,+37,+53,+0.721726,+0.0651396
2012-04-08 01:30:00 UTC,+69,+44+4.62626e-15d,+44,+53,+0.722931,+0.0632799
2012-04-08 02:00:00 UTC,+91,+53+3.84067e-15d,+53,+53,+0.724323,+0.0632799
2012-04-08 02:30:00 UTC,+117.5,+35+2.90794e-15d,+35,+53,+0.726,+0.0479266
2012-04-08 03:00:00 UTC,+135,+47-4.33097e-15d,+47,+53,+0.726839,+0.0479266
2012-04-08 03:30:00 UTC,+158.5,+53+0d,+53,+53,+0.727965,+0.0549807
2012-04-08 04:00:00 UTC,+185,+28+3.63492e-15d,+28,+53,+0.729422,+0.0549807
2012-04-08 04:30:00 UTC,+199,+54-3.76955e-15d,+54,+54,+0.730192,+0.0541449
2012-04-08 05:00:00 UTC,+226,+49+0d,+49,+54,+0.731654,+0.0541449
2012-04-08 05:30:00 UTC,+250.5,+34+2.99346e-15d,+34,+54,+0.732981,+0.0526922
2012-04-08 06:00:00 UTC,+267.5,+52+3.91453e-15d,+52,+54,+0.733876,+0.0526922
2012-04-08 06:30:00 UTC,+293.5,+32+3.18055e-15d,+32,+54,+0.735246,+0.0256759
2012-04-08 07:00:00 UTC,+309.5,+50+4.07111e-15d,+50,+54,+0.735657,+0.0256759
2012-04-08 07:30:00 UTC,+334.5,+45+4.52346e-15d,+45,+54,+0.736299,+0.0487565
2012-04-08 08:00:00 UTC,+357,+36-2.82716e-15d,+36,+54,+0.737396,+0.0487565
2012-04-08 08:30:00 UTC,+375,+54-7.53909e-15d,+54,+54,+0.738274,+0.0607318
2012-04-08 09:00:00 UTC,+402,+28+3.63492e-15d,+28,+54,+0.739913,+0.0607318
2012-04-08 09:30:00 UTC,+416,+54+0d,+54,+54,+0.740764,+0.0674444
2012-04-08 10:00:00 UTC,+443,+27-7.53909e-15d,+27,+54,+0.742585,+0.0674444
2012-04-08 10:30:00 UTC,+456.5,+54+0d,+54,+54,+0.743495,+0.0771391
2012-04-08 11:00:00 UTC,+483.5,+28+0d,+28,+54,+0.745578,+0.0771391
2012-04-08 11:30:00 UTC,+497.5,+55+3.70101e-15d,+55,+55,+0.746658,+0.115129
2012-04-08 12:00:00 UTC,+525,+41-4.96477e-15d,+41,+55,+0.749824,+0.115129
2012-04-08 12:30:00 UTC,+545.5,+97+4.19702e-15d,+97,+97,+0.752184,+0.314472
2012-04-08 13:00:00 UTC,+594,+73+5.57686e-15d,+73,+97,+0.767436,+0.314472
2012-04-08 13:30:00 UTC,+630.5,+37+0d,+37,+97,+0.778914,+0.103281
2012-04-08 14:00:00 UTC,+649,+50+0d,+50,+97,+0.780825,+0.103281
2012-04-08 14:30:00 UTC,+674,+54+7.53909e-15d,+54,+97,+0.783407,+0.107517
2012-04-08 15:00:00 UTC,+701,+32-3.18055e-15d,+32,+97,+0.78631,+0.107517
2012-04-08 15:30:00 UTC,+717,+56+0d,+56,+97,+0.78803,+0.0909781
2012-04-08 16:00:00 UTC,+745,+33-6.16835e-15d,+33,+97,+0.790578,+0.0909781
2012-04-08 16:30:00 UTC,+761.5,+54+3.76955e-15d,+54,+97,+0.792079,+0.0994651
2012-04-08 17:00:00 UTC,+788.5,+43-4.73385e-15d,+43,+97,+0.794764,+0.0994651
2012-04-08 17:30:00 UTC,+810,+39+5.21937e-15d,+39,+97,+0.796903,+0.163446
2012-04-08 18:00:00 UTC,+829.5,+52+1.17436e-14d,+52,+97,+0.80009,+0.163446
2012-04-08 18:30:00 UTC,+855.5,+30+0d,+30,+97,+0.804339,+0.18878
2012-04-08 19:00:00 UTC,+870.5,+54+0d,+54,+97,+0.807171,+0.18878
2012-04-08 19:30:00 UTC,+897.5,+27+3.76955e-15d,+27,+97,+0.812268,+0.122554
2012-04-08 20:00:00 UTC,+911,+54+0d,+54,+97,+0.813923,+0.122554
2012-04-08 20:30:00 UTC,+938,+32+6.36111e-15d,+32,+97,+0.817232,+0.281735
2012-04-08 21:00:00 UTC,+954,+50+4.07111e-15d,+50,+97,+0.821739,+0.281735
2012-04-08 21:30:00 UTC,+979,+41+4.96477e-15d,+41,+97,+0.828783,+0.240559
2012-04-08 22:00:00 UTC,+999.5,+40+5.08889e-15d,+40,+97,+0.833714,+0.240559
2012-04-08 22:30:00 UTC,+1019.5,+52+3.91453e-15d,+52,+97,+0.838525,+0.0828338
2012-04-08 23:00:00 UTC,+1045.5,+30-3.39259e-15d,+30,+97,+0.840679,+0.0828338
2012-04-08 23:30:00 UTC,+1060.5,+54-3.76955e-15d,+54,+97,+0.841922,+0.0810057
2012-04-09 00:00:00 UTC,+1087.5,+28+0d,+28,+97,+0.844109,+0.0810057
