# file...... strom/strom_52.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 498
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+153+4.40704e-15d,+153,+153,+0,+30
2012-04-08 00:30:00 UTC,+76.5,+43+6.21318e-15d,+43,+153,+2.295,+0.0651396
2012-04-08 01:00:00 UTC,+98,+43-5.91731e-16d,+43,+153,+2.2964,+0.0651396
2012-04-08 01:30:00 UTC,+119.5,+33-3.85522e-16d,+33,+153,+2.2978,+0.0632799
2012-04-08 02:00:00 UTC,+136,+45+0d,+45,+153,+2.29885,+0.0632799
2012-04-08 02:30:00 UTC,+158.5,+41-9.30894e-16d,+41,+153,+2.30027,+0.0479266
2012-04-08 03:00:00 UTC,+179,+50-5.85222e-15d,+50,+153,+2.30125,+0.0479266
2012-04-08 03:30:00 UTC,+204,+45+1.41358e-15d,+45,+153,+2.30245,+0.0549807
2012-04-08 04:00:00 UTC,+226.5,+43-1.47933e-15d,+43,+153,+2.30369,+0.0549807
2012-04-08 04:30:00 UTC,+248,+30+5.725e-15d,+30,+153,+2.30487,+0.0541449
2012-04-08 05:00:00 UTC,+263,+43+2.81072e-15d,+43,+153,+2.30568,+0.0541449
2012-04-08 05:30:00 UTC,+284.5,+46-4.5634e-15d,+46,+153,+2.30685,+0.0526922
2012-04-08 06:00:00 UTC,+307.5,+98+0d,+98,+153,+2.30806,+0.0526922
2012-04-08 06:30:00 UTC,+356.5,+61+4.7969e-15d,+61,+153,+2.31064,+0.0256759
2012-04-08 07:00:00 UTC,+387,+41-5.27507e-15d,+41,+153,+2.31142,+0.0256759
2012-04-08 07:30:00 UTC,+407.5,+42+7.57275e-16d,+42,+153,+2.31195,+0.0487565
2012-04-08 08:00:00 UTC,+428.5,+32-3.27995e-15d,+32,+153,+2.31297,+0.0487565
2012-04-08 08:30:00 UTC,+444.5,+38+6.11001e-15d,+38,+153,+2.31375,+0.0607318
2012-04-08 09:00:00 UTC,+463.5,+42-2.42328e-15d,+42,+153,+2.31491,+0.0607318
2012-04-08 09:30:00 UTC,+484.5,+178-4.86017e-15d,+178,+178,+2.31618,+0.0674444
2012-04-08 10:00:00 UTC,+573.5,+90-9.89506e-16d,+90,+178,+2.32218,+0.0674444
2012-04-08 10:30:00 UTC,+618.5,+298-1.02461e-15d,+298,+298,+2.32522,+0.0771391
2012-04-08 11:00:00 UTC,+767.5,+358+6.11235e-15d,+358,+358,+2.33671,+0.0771391
2012-04-08 11:30:00 UTC,+946.5,+100+2.41722e-15d,+100,+358,+2.35052,+0.115129
2012-04-08 12:00:00 UTC,+996.5,+278+2.92886e-15d,+278,+358,+2.35628,+0.115129
2012-04-08 12:30:00 UTC,+1135.5,+94-1.35343e-15d,+94,+358,+2.37228,+0.314472
2012-04-08 13:00:00 UTC,+1182.5,+91+3.0757e-15d,+91,+358,+2.38706,+0.314472
2012-04-08 13:30:00 UTC,+1228,+88-6.07197e-15d,+88,+358,+2.40137,+0.103281
2012-04-08 14:00:00 UTC,+1272,+149-2.98844e-15d,+149,+358,+2.40591,+0.103281
2012-04-08 14:30:00 UTC,+1346.5,+190-5.8924e-15d,+190,+358,+2.41361,+0.107517
2012-04-08 15:00:00 UTC,+1441.5,+883-1.49843e-15d,+883,+883,+2.42382,+0.107517
2012-04-08 15:30:00 UTC,+1883,+602+1.18346e-15d,+602,+883,+2.47129,+0.0909781
2012-04-08 16:00:00 UTC,+2184,+334+6.09448e-16d,+334,+883,+2.49868,+0.0909781
2012-04-08 16:30:00 UTC,+2351,+992-4.00134e-15d,+992,+992,+2.51387,+0.0994651
2012-04-08 17:00:00 UTC,+2847,+326-5.46353e-15d,+326,+992,+2.5632,+0.0994651
2012-04-08 17:30:00 UTC,+3010,+383+1.99304e-15d,+383,+992,+2.57942,+0.163446
2012-04-08 18:00:00 UTC,+3201.5,+284-1.16471e-15d,+284,+992,+2.61072,+0.163446
2012-04-08 18:30:00 UTC,+3343.5,+278-3.02038e-15d,+278,+992,+2.63393,+0.18878
2012-04-08 19:00:00 UTC,+3482.5,+735+1.10779e-15d,+735,+992,+2.66017,+0.18878
2012-04-08 19:30:00 UTC,+3850,+560-2.09008e-15d,+560,+992,+2.72954,+0.122554
2012-04-08 20:00:00 UTC,+4130,+475+3.64257e-15d,+475,+992,+2.76386,+0.122554
2012-04-08 20:30:00 UTC,+4367.5,+641+5.23973e-15d,+641,+992,+2.79296,+0.281735
2012-04-08 21:00:00 UTC,+4688,+323+3.15101e-16d,+323,+992,+2.88326,+0.281735
2012-04-08 21:30:00 UTC,+4849.5,+112-2.15823e-15d,+112,+992,+2.92876,+0.240559
2012-04-08 22:00:00 UTC,+4905.5,+106+6.12107e-15d,+106,+992,+2.94223,+0.240559
2012-04-08 22:30:00 UTC,+4958.5,+88+4.48169e-15d,+88,+992,+2.95498,+0.0828338
2012-04-08 23:00:00 UTC,+5002.5,+216-1.88477e-15d,+216,+992,+2.95863,+0.0828338
2012-04-08 23:30:00 UTC,+5110.5,+249+3.7809e-15d,+249,+992,+2.96757,+0.0810057
2012-04-09 00:00:00 UTC,+5235,+106-1.20021e-15d,+106,+992,+2.97766,+0.0810057
2012-04-09 00:30:00 UTC,+5288,+44-1.01199e-15d,+44,+992,+2.98195,+0.0623406
2012-04-09 01:00:00 UTC,+5310,+43-4.43798e-16d,+43,+992,+2.98332,+0.0623406
2012-04-09 01:30:00 UTC,+5331.5,+37+1.89114e-15d,+37,+992,+2.98466,+0.0583953
2012-04-09 02:00:00 UTC,+5350,+36-5.91937e-15d,+36,+992,+2.98574,+0.0583953
2012-04-09 02:30:00 UTC,+5368,+43-5.62145e-15d,+43,+992,+2.98679,+0.0561628
2012-04-09 03:00:00 UTC,+5389.5,+43+4.73385e-15d,+43,+992,+2.988,+0.0561628
2012-04-09 03:30:00 UTC,+5411,+42-4.6951e-15d,+42,+992,+2.98921,+0.0533591
2012-04-09 04:00:00 UTC,+5432,+40+5.1684e-15d,+40,+992,+2.99033,+0.0533591
2012-04-09 04:30:00 UTC,+5452,+35-2.72619e-15d,+35,+992,+2.9914,+0.0559435
2012-04-09 05:00:00 UTC,+5469.5,+40+1.59028e-15d,+40,+992,+2.99238,+0.0559435
2012-04-09 05:30:00 UTC,+5489.5,+43+2.95866e-15d,+43,+992,+2.99349,+0.0666255
2012-04-09 06:00:00 UTC,+5511,+43+4.73385e-15d,+43,+992,+2.99493,+0.0666255
2012-04-09 06:30:00 UTC,+5532.5,+30-5.61898e-15d,+30,+992,+2.99636,+0.0715496
2012-04-09 07:00:00 UTC,+5547.5,+42+4.39219e-15d,+42,+992,+2.99743,+0.0715496
2012-04-09 07:30:00 UTC,+5568.5,+43+1.62726e-15d,+43,+992,+2.99893,+0.0638158
2012-04-09 08:00:00 UTC,+5590,+40+5.00937e-15d,+40,+992,+3.00031,+0.0638158
2012-04-09 08:30:00 UTC,+5610,+53-1.08019e-15d,+53,+992,+3.00158,+0.0814734
2012-04-09 09:00:00 UTC,+5636.5,+157+4.1327e-15d,+157,+992,+3.00374,+0.0814734
2012-04-09 09:30:00 UTC,+5715,+591+1.80823e-15d,+591,+992,+3.01014,+0.0935965
2012-04-09 10:00:00 UTC,+6010.5,+554-4.86843e-15d,+554,+992,+3.0378,+0.0935965
2012-04-09 10:30:00 UTC,+6287.5,+516-5.91731e-15d,+516,+992,+3.06372,+0.206686
2012-04-09 11:00:00 UTC,+6545.5,+437+6.98703e-16d,+437,+992,+3.11705,+0.206686
2012-04-09 11:30:00 UTC,+6764,+393+5.05004e-15d,+393,+992,+3.16221,+0.189668
2012-04-09 12:00:00 UTC,+6960.5,+355+5.73396e-16d,+355,+992,+3.19948,+0.189668
2012-04-09 12:30:00 UTC,+7138,+471+2.37698e-15d,+471,+992,+3.23314,+0.113224
2012-04-09 13:00:00 UTC,+7373.5,+938-5.75077e-15d,+938,+992,+3.25981,+0.113224
2012-04-09 13:30:00 UTC,+7842.5,+656+5.11992e-15d,+656,+992,+3.31291,+0.132286
2012-04-09 14:00:00 UTC,+8170.5,+650+2.03555e-15d,+650,+992,+3.3563,+0.132286
2012-04-09 14:30:00 UTC,+8495.5,+208+4.89316e-16d,+208,+992,+3.39929,+0.114641
2012-04-09 15:00:00 UTC,+8599.5,+794+1.02547e-15d,+794,+992,+3.41121,+0.114641
2012-04-09 15:30:00 UTC,+8996.5,+611-3.66467e-15d,+611,+992,+3.45673,+0.112132
2012-04-09 16:00:00 UTC,+9302,+708+4.16886e-15d,+708,+992,+3.49098,+0.112132
2012-04-09 16:30:00 UTC,+9656,+270+5.93704e-15d,+270,+992,+3.53068,+0.139998
2012-04-09 17:00:00 UTC,+9791,+142+2.68779e-15d,+142,+992,+3.54958,+0.139998
2012-04-09 17:30:00 UTC,+9862,+105-4.96772e-15d,+105,+992,+3.55952,+0.122701
2012-04-09 18:00:00 UTC,+9914.5,+133+3.92189e-15d,+133,+992,+3.56596,+0.122701
2012-04-09 18:30:00 UTC,+9981,+533+3.43715e-15d,+533,+992,+3.57412,+0.115321
2012-04-09 19:00:00 UTC,+10247.5,+394-6.32882e-15d,+394,+992,+3.60485,+0.115321
2012-04-09 19:30:00 UTC,+10444.5,+431-5.54937e-15d,+431,+992,+3.62757,+0.109032
2012-04-09 20:00:00 UTC,+10660,+303+2.3513e-15d,+303,+992,+3.65107,+0.109032
2012-04-09 20:30:00 UTC,+10811.5,+141+1.17297e-15d,+141,+992,+3.66759,+0.221414
2012-04-09 21:00:00 UTC,+10882,+65-6.45897e-15d,+65,+992,+3.6832,+0.221414
