# file...... strom/apartment_building5_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building5
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-23 17:00:00 UTC,+1412
2012-04-23 17:30:00 UTC,+1065
2012-04-23 18:00:00 UTC,+1080
2012-04-23 18:30:00 UTC,+1822
2012-04-23 19:00:00 UTC,+2185
2012-04-23 19:30:00 UTC,+1495
2012-04-23 20:00:00 UTC,+1189
2012-04-23 20:30:00 UTC,+1322
2012-04-23 21:00:00 UTC,+1357
2012-04-23 21:30:00 UTC,+1573
2012-04-23 22:00:00 UTC,+1433
2012-04-23 22:30:00 UTC,+1519
2012-04-23 23:00:00 UTC,+885
2012-04-23 23:30:00 UTC,+821
2012-04-24 00:00:00 UTC,+779
2012-04-24 00:30:00 UTC,+2072
2012-04-24 01:00:00 UTC,+2088
2012-04-24 01:30:00 UTC,+2000
2012-04-24 02:00:00 UTC,+2083
2012-04-24 02:30:00 UTC,+2033
2012-04-24 03:00:00 UTC,+2114
2012-04-24 03:30:00 UTC,+2014
2012-04-24 04:00:00 UTC,+2023
2012-04-24 04:30:00 UTC,+2024
2012-04-24 05:00:00 UTC,+1962
2012-04-24 05:30:00 UTC,+1931
2012-04-24 06:00:00 UTC,+1233
2012-04-24 06:30:00 UTC,+823
2012-04-24 07:00:00 UTC,+934
2012-04-24 07:30:00 UTC,+939
2012-04-24 08:00:00 UTC,+1134
2012-04-24 08:30:00 UTC,+1103
2012-04-24 09:00:00 UTC,+1084
2012-04-24 09:30:00 UTC,+1030
2012-04-24 10:00:00 UTC,+1964
2012-04-24 10:30:00 UTC,+1591
2012-04-24 11:00:00 UTC,+1165
2012-04-24 11:30:00 UTC,+1235
2012-04-24 12:00:00 UTC,+1331
2012-04-24 12:30:00 UTC,+1181
2012-04-24 13:00:00 UTC,+980
2012-04-24 13:30:00 UTC,+1007
2012-04-24 14:00:00 UTC,+942
2012-04-24 14:30:00 UTC,+959
2012-04-24 15:00:00 UTC,+1491
2012-04-24 15:30:00 UTC,+2158
2012-04-24 16:00:00 UTC,+1338
2012-04-24 16:30:00 UTC,+2136
2012-04-24 17:00:00 UTC,+1529
2012-04-24 17:30:00 UTC,+2097
2012-04-24 18:00:00 UTC,+3063
2012-04-24 18:30:00 UTC,+3297
2012-04-24 19:00:00 UTC,+1634
2012-04-24 19:30:00 UTC,+1486
2012-04-24 20:00:00 UTC,+1623
2012-04-24 20:30:00 UTC,+1368
2012-04-24 21:00:00 UTC,+1314
2012-04-24 21:30:00 UTC,+1516
2012-04-24 22:00:00 UTC,+1245
2012-04-24 22:30:00 UTC,+1322
2012-04-24 23:00:00 UTC,+1372
2012-04-24 23:30:00 UTC,+840
2012-04-25 00:00:00 UTC,+757
2012-04-25 00:30:00 UTC,+801
2012-04-25 01:00:00 UTC,+729
2012-04-25 01:30:00 UTC,+661
2012-04-25 02:00:00 UTC,+605
2012-04-25 02:30:00 UTC,+688
2012-04-25 03:00:00 UTC,+553
2012-04-25 03:30:00 UTC,+562
2012-04-25 04:00:00 UTC,+514
2012-04-25 04:30:00 UTC,+749
2012-04-25 05:00:00 UTC,+559
2012-04-25 05:30:00 UTC,+504
2012-04-25 06:00:00 UTC,+574
2012-04-25 06:30:00 UTC,+865
2012-04-25 07:00:00 UTC,+887
2012-04-25 07:30:00 UTC,+1430
2012-04-25 08:00:00 UTC,+1064
2012-04-25 08:30:00 UTC,+1043
2012-04-25 09:00:00 UTC,+1337
2012-04-25 09:30:00 UTC,+1393
2012-04-25 10:00:00 UTC,+1613
2012-04-25 10:30:00 UTC,+1167
2012-04-25 11:00:00 UTC,+1087
2012-04-25 11:30:00 UTC,+994
2012-04-25 12:00:00 UTC,+1774
2012-04-25 12:30:00 UTC,+1252
2012-04-25 13:00:00 UTC,+975
2012-04-25 13:30:00 UTC,+833
2012-04-25 14:00:00 UTC,+899
