# file...... strom/strom_46.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 444
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+144+5.65432e-15d,+144,+144,+0,+30
2012-04-08 00:30:00 UTC,+72,+199-3.70798e-15d,+199,+199,+2.16,+0.0651396
2012-04-08 01:00:00 UTC,+171.5,+115+1.65942e-15d,+115,+199,+2.16648,+0.0651396
2012-04-08 01:30:00 UTC,+229,+70-9.0873e-16d,+70,+199,+2.17023,+0.0632799
2012-04-08 02:00:00 UTC,+264,+98+3.76474e-15d,+98,+199,+2.17244,+0.0632799
2012-04-08 02:30:00 UTC,+313,+66-3.08417e-15d,+66,+199,+2.17554,+0.0479266
2012-04-08 03:00:00 UTC,+346,+161-1.02726e-15d,+161,+199,+2.17712,+0.0479266
2012-04-08 03:30:00 UTC,+426.5,+40-3.18055e-16d,+40,+199,+2.18098,+0.0549807
2012-04-08 04:00:00 UTC,+446.5,+63+5.75529e-15d,+63,+199,+2.18208,+0.0549807
2012-04-08 04:30:00 UTC,+478,+54-5.65432e-15d,+54,+199,+2.18381,+0.0541449
2012-04-08 05:00:00 UTC,+505,+62-2.25717e-15d,+62,+199,+2.18528,+0.0541449
2012-04-08 05:30:00 UTC,+536,+66+6.26473e-15d,+66,+199,+2.18695,+0.0526922
2012-04-08 06:00:00 UTC,+569,+97+1.18041e-15d,+97,+199,+2.18869,+0.0526922
2012-04-08 06:30:00 UTC,+617.5,+54+3.06276e-15d,+54,+199,+2.19125,+0.0256759
2012-04-08 07:00:00 UTC,+644.5,+84-4.84656e-15d,+84,+199,+2.19194,+0.0256759
2012-04-08 07:30:00 UTC,+686.5,+60-2.12037e-15d,+60,+199,+2.19302,+0.0487565
2012-04-08 08:00:00 UTC,+716.5,+79+1.44937e-15d,+79,+199,+2.19448,+0.0487565
2012-04-08 08:30:00 UTC,+756,+62-1.23118e-15d,+62,+199,+2.19641,+0.0607318
2012-04-08 09:00:00 UTC,+787,+68+1.87091e-16d,+68,+199,+2.19829,+0.0607318
2012-04-08 09:30:00 UTC,+821,+35-3.63492e-15d,+35,+199,+2.20036,+0.0674444
2012-04-08 10:00:00 UTC,+838.5,+61-4.37978e-15d,+61,+199,+2.20154,+0.0674444
2012-04-08 10:30:00 UTC,+869,+58-3.3999e-15d,+58,+199,+2.20359,+0.0771391
2012-04-08 11:00:00 UTC,+898,+68+4.3031e-15d,+68,+199,+2.20583,+0.0771391
2012-04-08 11:30:00 UTC,+932,+40-5.48646e-15d,+40,+199,+2.20845,+0.115129
2012-04-08 12:00:00 UTC,+952,+170-3.29281e-15d,+170,+199,+2.21076,+0.115129
2012-04-08 12:30:00 UTC,+1037,+79+3.62342e-15d,+79,+199,+2.22054,+0.314472
2012-04-08 13:00:00 UTC,+1076.5,+106-6.12107e-15d,+106,+199,+2.23296,+0.314472
2012-04-08 13:30:00 UTC,+1129.5,+62-2.05197e-15d,+62,+199,+2.24963,+0.103281
2012-04-08 14:00:00 UTC,+1160.5,+94+5.00768e-15d,+94,+199,+2.25283,+0.103281
2012-04-08 14:30:00 UTC,+1207.5,+163+3.43422e-15d,+163,+199,+2.25769,+0.107517
2012-04-08 15:00:00 UTC,+1289,+134+1.99378e-15d,+134,+199,+2.26645,+0.107517
2012-04-08 15:30:00 UTC,+1356,+293-3.73417e-15d,+293,+293,+2.27365,+0.0909781
2012-04-08 16:00:00 UTC,+1502.5,+65+1.56581e-15d,+65,+293,+2.28698,+0.0909781
2012-04-08 16:30:00 UTC,+1535,+77+4.37843e-15d,+77,+293,+2.28994,+0.0994651
2012-04-08 17:00:00 UTC,+1573.5,+53-4.80084e-15d,+53,+293,+2.29377,+0.0994651
2012-04-08 17:30:00 UTC,+1600,+178+5.00312e-15d,+178,+293,+2.2964,+0.163446
2012-04-08 18:00:00 UTC,+1689,+47+4.19563e-15d,+47,+293,+2.31095,+0.163446
2012-04-08 18:30:00 UTC,+1712.5,+75+5.08889e-16d,+75,+293,+2.31479,+0.18878
2012-04-08 19:00:00 UTC,+1750,+134+1.51907e-15d,+134,+293,+2.32187,+0.18878
2012-04-08 19:30:00 UTC,+1817,+256-3.97569e-15d,+256,+293,+2.33452,+0.122554
2012-04-08 20:00:00 UTC,+1945,+95+1.60702e-15d,+95,+293,+2.35021,+0.122554
2012-04-08 20:30:00 UTC,+1992.5,+110-2.77576e-15d,+110,+293,+2.35603,+0.281735
2012-04-08 21:00:00 UTC,+2047.5,+75+6.10666e-15d,+75,+293,+2.37152,+0.281735
2012-04-08 21:30:00 UTC,+2085,+81+5.81138e-15d,+81,+293,+2.38209,+0.240559
2012-04-08 22:00:00 UTC,+2125.5,+58-1.09674e-16d,+58,+293,+2.39183,+0.240559
2012-04-08 22:30:00 UTC,+2154.5,+103+1.4822e-15d,+103,+293,+2.39881,+0.0828338
2012-04-08 23:00:00 UTC,+2206,+142-3.49413e-15d,+142,+293,+2.40307,+0.0828338
2012-04-08 23:30:00 UTC,+2277,+211+1.56767e-15d,+211,+293,+2.40895,+0.0810057
2012-04-09 00:00:00 UTC,+2382.5,+150-8.48148e-17d,+150,+293,+2.4175,+0.0810057
2012-04-09 00:30:00 UTC,+2457.5,+84-4.99801e-15d,+84,+293,+2.42357,+0.0623406
2012-04-09 01:00:00 UTC,+2499.5,+49+9.0873e-16d,+49,+293,+2.42619,+0.0623406
2012-04-09 01:30:00 UTC,+2524,+68-1.21609e-15d,+68,+293,+2.42772,+0.0583953
2012-04-09 02:00:00 UTC,+2558,+58+1.86446e-15d,+58,+293,+2.42971,+0.0583953
2012-04-09 02:30:00 UTC,+2587,+57+5.13353e-15d,+57,+293,+2.4314,+0.0561628
2012-04-09 03:00:00 UTC,+2615.5,+38-3.76645e-15d,+38,+293,+2.433,+0.0561628
2012-04-09 03:30:00 UTC,+2634.5,+70-9.0873e-16d,+70,+293,+2.43407,+0.0533591
2012-04-09 04:00:00 UTC,+2669.5,+45+3.39259e-15d,+45,+293,+2.43593,+0.0533591
2012-04-09 04:30:00 UTC,+2692,+63-2.0194e-16d,+63,+293,+2.43713,+0.0559435
2012-04-09 05:00:00 UTC,+2723.5,+42+1.36309e-15d,+42,+293,+2.4389,+0.0559435
2012-04-09 05:30:00 UTC,+2744.5,+95+4.55322e-15d,+95,+293,+2.44007,+0.0666255
2012-04-09 06:00:00 UTC,+2792,+95-2.67836e-15d,+95,+293,+2.44324,+0.0666255
2012-04-09 06:30:00 UTC,+2839.5,+58+1.86446e-15d,+58,+293,+2.4464,+0.0715496
2012-04-09 07:00:00 UTC,+2868.5,+38+1.25548e-15d,+38,+293,+2.44848,+0.0715496
2012-04-09 07:30:00 UTC,+2887.5,+241-3.06178e-15d,+241,+293,+2.44984,+0.0638158
2012-04-09 08:00:00 UTC,+3008,+91+2.23687e-15d,+91,+293,+2.45753,+0.0638158
2012-04-09 08:30:00 UTC,+3053.5,+272+5.61274e-15d,+272,+293,+2.46043,+0.0814734
2012-04-09 09:00:00 UTC,+3189.5,+277+4.86843e-15d,+277,+293,+2.47151,+0.0814734
2012-04-09 09:30:00 UTC,+3328,+119-3.31419e-15d,+119,+293,+2.48279,+0.0935965
2012-04-09 10:00:00 UTC,+3387.5,+68+4.67729e-15d,+68,+293,+2.48836,+0.0935965
