# file...... strom/strom_96.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# target.... triplex_meter 894
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,measured_real_energy,measured_power,measured_real_power,measured_demand,monthly_bill,price
2012-04-08 00:00:00 UTC,+0,+476+4.38329e-15d,+476,+476,+0,+30
2012-04-08 00:30:00 UTC,+238,+217+3.04864e-15d,+217,+476,+7.14,+0.0651396
2012-04-08 01:00:00 UTC,+346.5,+396+3.85522e-15d,+396,+476,+7.14707,+0.0651396
2012-04-08 01:30:00 UTC,+544.5,+1770+2.76007e-15d,+1770,+1770,+7.15997,+0.0632799
2012-04-08 02:00:00 UTC,+1429.5,+1800+3.05333e-15d,+1800,+1800,+7.21597,+0.0632799
2012-04-08 02:30:00 UTC,+2329.5,+1693+3.72724e-15d,+1693,+1800,+7.27292,+0.0479266
2012-04-08 03:00:00 UTC,+3176,+578-1.32065e-15d,+578,+1800,+7.31349,+0.0479266
2012-04-08 03:30:00 UTC,+3465,+155+4.76057e-15d,+155,+1800,+7.32734,+0.0549807
2012-04-08 04:00:00 UTC,+3542.5,+192-5.30092e-16d,+192,+1800,+7.3316,+0.0549807
2012-04-08 04:30:00 UTC,+3638.5,+163-4.52692e-15d,+163,+1800,+7.33688,+0.0541449
2012-04-08 05:00:00 UTC,+3720,+187+5.57873e-15d,+187,+1800,+7.34129,+0.0541449
2012-04-08 05:30:00 UTC,+3813.5,+171+5.35672e-15d,+171,+1800,+7.34636,+0.0526922
2012-04-08 06:00:00 UTC,+3899,+177+8.62523e-16d,+177,+1800,+7.35086,+0.0526922
2012-04-08 06:30:00 UTC,+3987.5,+188-4.46631e-15d,+188,+1800,+7.35552,+0.0256759
2012-04-08 07:00:00 UTC,+4081.5,+162-4.00514e-15d,+162,+1800,+7.35794,+0.0256759
2012-04-08 07:30:00 UTC,+4162.5,+191+1.33217e-16d,+191,+1800,+7.36002,+0.0487565
2012-04-08 08:00:00 UTC,+4258,+157-3.4034e-15d,+157,+1800,+7.36467,+0.0487565
2012-04-08 08:30:00 UTC,+4336.5,+195-6.52421e-16d,+195,+1800,+7.3685,+0.0607318
2012-04-08 09:00:00 UTC,+4434,+157-1.9448e-15d,+157,+1800,+7.37442,+0.0607318
2012-04-08 09:30:00 UTC,+4512.5,+190-3.88362e-15d,+190,+1800,+7.37919,+0.0674444
2012-04-08 10:00:00 UTC,+4607.5,+162+3.14129e-16d,+162,+1800,+7.3856,+0.0674444
2012-04-08 10:30:00 UTC,+4688.5,+186+1.36798e-15d,+186,+1800,+7.39106,+0.0771391
2012-04-08 11:00:00 UTC,+4781.5,+173-2.05909e-15d,+173,+1800,+7.39823,+0.0771391
2012-04-08 11:30:00 UTC,+4868,+240+4.45278e-15d,+240,+1800,+7.40491,+0.115129
2012-04-08 12:00:00 UTC,+4988,+262+3.49618e-15d,+262,+1800,+7.41872,+0.115129
2012-04-08 12:30:00 UTC,+5119,+318+1.1202e-15d,+318,+1800,+7.4338,+0.314472
2012-04-08 13:00:00 UTC,+5278,+226-6.4174e-15d,+226,+1800,+7.4838,+0.314472
2012-04-08 13:30:00 UTC,+5391,+170+2.39477e-15d,+170,+1800,+7.51934,+0.103281
2012-04-08 14:00:00 UTC,+5476,+219-4.41502e-15d,+219,+1800,+7.52812,+0.103281
2012-04-08 14:30:00 UTC,+5585.5,+186-4.51434e-15d,+186,+1800,+7.53943,+0.107517
2012-04-08 15:00:00 UTC,+5678.5,+204+4.11601e-15d,+204,+1800,+7.54943,+0.107517
2012-04-08 15:30:00 UTC,+5780.5,+168-1.06018e-15d,+168,+1800,+7.56039,+0.0909781
2012-04-08 16:00:00 UTC,+5864.5,+260-4.99102e-15d,+260,+1800,+7.56804,+0.0909781
2012-04-08 16:30:00 UTC,+5994.5,+248-6.15591e-16d,+248,+1800,+7.57986,+0.0994651
2012-04-08 17:00:00 UTC,+6118.5,+213-5.13667e-15d,+213,+1800,+7.5922,+0.0994651
2012-04-08 17:30:00 UTC,+6225,+243+5.34019e-15d,+243,+1800,+7.60279,+0.163446
2012-04-08 18:00:00 UTC,+6346.5,+225-3.61876e-15d,+225,+1800,+7.62265,+0.163446
2012-04-08 18:30:00 UTC,+6459,+320-4.77083e-16d,+320,+1800,+7.64104,+0.18878
2012-04-08 19:00:00 UTC,+6619,+281+4.43693e-15d,+281,+1800,+7.67124,+0.18878
2012-04-08 19:30:00 UTC,+6759.5,+230+2.21256e-16d,+230,+1800,+7.69776,+0.122554
2012-04-08 20:00:00 UTC,+6874.5,+221-2.0724e-15d,+221,+1800,+7.71186,+0.122554
2012-04-08 20:30:00 UTC,+6985,+292+3.83409e-15d,+292,+1800,+7.7254,+0.281735
2012-04-08 21:00:00 UTC,+7131,+420+2.54444e-15d,+420,+1800,+7.76653,+0.281735
2012-04-08 21:30:00 UTC,+7341,+390+2.60969e-16d,+390,+1800,+7.8257,+0.240559
2012-04-08 22:00:00 UTC,+7536,+408+1.99564e-15d,+408,+1800,+7.87261,+0.240559
