# file...... strom/apartment_building6_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building6
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-09 04:00:00 UTC,+840
2012-04-09 04:30:00 UTC,+1170
2012-04-09 05:00:00 UTC,+907
2012-04-09 05:30:00 UTC,+947
2012-04-09 06:00:00 UTC,+1828
2012-04-09 06:30:00 UTC,+1344
2012-04-09 07:00:00 UTC,+1971
2012-04-09 07:30:00 UTC,+1506
2012-04-09 08:00:00 UTC,+1367
2012-04-09 08:30:00 UTC,+1190
2012-04-09 09:00:00 UTC,+1002
2012-04-09 09:30:00 UTC,+1602
2012-04-09 10:00:00 UTC,+1585
2012-04-09 10:30:00 UTC,+1932
2012-04-09 11:00:00 UTC,+1987
2012-04-09 11:30:00 UTC,+2449
2012-04-09 12:00:00 UTC,+3404
2012-04-09 12:30:00 UTC,+1454
2012-04-09 13:00:00 UTC,+1093
2012-04-09 13:30:00 UTC,+903
2012-04-09 14:00:00 UTC,+1442
2012-04-09 14:30:00 UTC,+839
2012-04-09 15:00:00 UTC,+645
2012-04-09 15:30:00 UTC,+523
2012-04-09 16:00:00 UTC,+771
2012-04-09 16:30:00 UTC,+625
2012-04-09 17:00:00 UTC,+678
2012-04-09 17:30:00 UTC,+628
2012-04-09 18:00:00 UTC,+602
2012-04-09 18:30:00 UTC,+576
2012-04-09 19:00:00 UTC,+613
2012-04-09 19:30:00 UTC,+873
2012-04-09 20:00:00 UTC,+967
2012-04-09 20:30:00 UTC,+647
2012-04-09 21:00:00 UTC,+637
2012-04-09 21:30:00 UTC,+822
2012-04-09 22:00:00 UTC,+655
2012-04-09 22:30:00 UTC,+2067
2012-04-09 23:00:00 UTC,+588
2012-04-09 23:30:00 UTC,+619
2012-04-10 00:00:00 UTC,+550
2012-04-10 00:30:00 UTC,+605
2012-04-10 01:00:00 UTC,+569
2012-04-10 01:30:00 UTC,+474
2012-04-10 02:00:00 UTC,+355
2012-04-10 02:30:00 UTC,+343
2012-04-10 03:00:00 UTC,+392
2012-04-10 03:30:00 UTC,+373
2012-04-10 04:00:00 UTC,+988
2012-04-10 04:30:00 UTC,+965
2012-04-10 05:00:00 UTC,+921
2012-04-10 05:30:00 UTC,+1176
2012-04-10 06:00:00 UTC,+988
2012-04-10 06:30:00 UTC,+3248
2012-04-10 07:00:00 UTC,+2089
2012-04-10 07:30:00 UTC,+1488
2012-04-10 08:00:00 UTC,+1729
2012-04-10 08:30:00 UTC,+2195
2012-04-10 09:00:00 UTC,+1627
2012-04-10 09:30:00 UTC,+1591
2012-04-10 10:00:00 UTC,+1372
2012-04-10 10:30:00 UTC,+1473
2012-04-10 11:00:00 UTC,+992
2012-04-10 11:30:00 UTC,+800
2012-04-10 12:00:00 UTC,+895
2012-04-10 12:30:00 UTC,+458
2012-04-10 13:00:00 UTC,+1593
2012-04-10 13:30:00 UTC,+639
2012-04-10 14:00:00 UTC,+920
2012-04-10 14:30:00 UTC,+545
2012-04-10 15:00:00 UTC,+1039
2012-04-10 15:30:00 UTC,+647
2012-04-10 16:00:00 UTC,+563
2012-04-10 16:30:00 UTC,+690
2012-04-10 17:00:00 UTC,+1883
2012-04-10 17:30:00 UTC,+2028
2012-04-10 18:00:00 UTC,+1001
2012-04-10 18:30:00 UTC,+792
2012-04-10 19:00:00 UTC,+709
2012-04-10 19:30:00 UTC,+788
2012-04-10 20:00:00 UTC,+721
2012-04-10 20:30:00 UTC,+786
2012-04-10 21:00:00 UTC,+639
2012-04-10 21:30:00 UTC,+1237
2012-04-10 22:00:00 UTC,+1835
2012-04-10 22:30:00 UTC,+407
2012-04-10 23:00:00 UTC,+435
2012-04-10 23:30:00 UTC,+460
2012-04-11 00:00:00 UTC,+453
2012-04-11 00:30:00 UTC,+421
2012-04-11 01:00:00 UTC,+316
2012-04-11 01:30:00 UTC,+284
2012-04-11 02:00:00 UTC,+233
2012-04-11 02:30:00 UTC,+254
2012-04-11 03:00:00 UTC,+350
2012-04-11 03:30:00 UTC,+305
2012-04-11 04:00:00 UTC,+1212
2012-04-11 04:30:00 UTC,+978
2012-04-11 05:00:00 UTC,+999
2012-04-11 05:30:00 UTC,+1239
2012-04-11 06:00:00 UTC,+1146
2012-04-11 06:30:00 UTC,+2014
2012-04-11 07:00:00 UTC,+2595
2012-04-11 07:30:00 UTC,+1190
2012-04-11 08:00:00 UTC,+1214
2012-04-11 08:30:00 UTC,+1407
2012-04-11 09:00:00 UTC,+1543
2012-04-11 09:30:00 UTC,+1097
2012-04-11 10:00:00 UTC,+1320
2012-04-11 10:30:00 UTC,+3505
2012-04-11 11:00:00 UTC,+971
2012-04-11 11:30:00 UTC,+1613
2012-04-11 12:00:00 UTC,+1025
2012-04-11 12:30:00 UTC,+974
2012-04-11 13:00:00 UTC,+923
2012-04-11 13:30:00 UTC,+1004
2012-04-11 14:00:00 UTC,+845
2012-04-11 14:30:00 UTC,+1040
2012-04-11 15:00:00 UTC,+1079
2012-04-11 15:30:00 UTC,+1323
2012-04-11 16:00:00 UTC,+1069
2012-04-11 16:30:00 UTC,+1427
2012-04-11 17:00:00 UTC,+1660
2012-04-11 17:30:00 UTC,+1624
2012-04-11 18:00:00 UTC,+3053
2012-04-11 18:30:00 UTC,+1786
2012-04-11 19:00:00 UTC,+1395
2012-04-11 19:30:00 UTC,+1828
2012-04-11 20:00:00 UTC,+1405
2012-04-11 20:30:00 UTC,+1977
2012-04-11 21:00:00 UTC,+1557
2012-04-11 21:30:00 UTC,+1053
2012-04-11 22:00:00 UTC,+783
2012-04-11 22:30:00 UTC,+668
2012-04-11 23:00:00 UTC,+556
2012-04-11 23:30:00 UTC,+437
2012-04-12 00:00:00 UTC,+387
2012-04-12 00:30:00 UTC,+414
2012-04-12 01:00:00 UTC,+397
2012-04-12 01:30:00 UTC,+379
2012-04-12 02:00:00 UTC,+321
2012-04-12 02:30:00 UTC,+338
2012-04-12 03:00:00 UTC,+387
2012-04-12 03:30:00 UTC,+446
2012-04-12 04:00:00 UTC,+1225
2012-04-12 04:30:00 UTC,+928
2012-04-12 05:00:00 UTC,+948
2012-04-12 05:30:00 UTC,+1036
2012-04-12 06:00:00 UTC,+1099
2012-04-12 06:30:00 UTC,+1935
2012-04-12 07:00:00 UTC,+1198
2012-04-12 07:30:00 UTC,+1162
2012-04-12 08:00:00 UTC,+1231
2012-04-12 08:30:00 UTC,+1654
2012-04-12 09:00:00 UTC,+1684
2012-04-12 09:30:00 UTC,+2129
2012-04-12 10:00:00 UTC,+3134
2012-04-12 10:30:00 UTC,+2166
2012-04-12 11:00:00 UTC,+1411
2012-04-12 11:30:00 UTC,+1244
2012-04-12 12:00:00 UTC,+1305
2012-04-12 12:30:00 UTC,+1150
2012-04-12 13:00:00 UTC,+2516
2012-04-12 13:30:00 UTC,+1346
2012-04-12 14:00:00 UTC,+1031
2012-04-12 14:30:00 UTC,+791
2012-04-12 15:00:00 UTC,+431
2012-04-12 15:30:00 UTC,+712
2012-04-12 16:00:00 UTC,+896
2012-04-12 16:30:00 UTC,+1605
2012-04-12 17:00:00 UTC,+2037
2012-04-12 17:30:00 UTC,+1267
2012-04-12 18:00:00 UTC,+1289
2012-04-12 18:30:00 UTC,+1329
2012-04-12 19:00:00 UTC,+898
2012-04-12 19:30:00 UTC,+1252
2012-04-12 20:00:00 UTC,+1679
2012-04-12 20:30:00 UTC,+1447
2012-04-12 21:00:00 UTC,+885
2012-04-12 21:30:00 UTC,+816
2012-04-12 22:00:00 UTC,+636
2012-04-12 22:30:00 UTC,+704
2012-04-12 23:00:00 UTC,+517
2012-04-12 23:30:00 UTC,+451
2012-04-13 00:00:00 UTC,+447
2012-04-13 00:30:00 UTC,+389
2012-04-13 01:00:00 UTC,+358
2012-04-13 01:30:00 UTC,+306
2012-04-13 02:00:00 UTC,+304
2012-04-13 02:30:00 UTC,+323
2012-04-13 03:00:00 UTC,+340
2012-04-13 03:30:00 UTC,+364
2012-04-13 04:00:00 UTC,+1555
2012-04-13 04:30:00 UTC,+1349
2012-04-13 05:00:00 UTC,+1326
2012-04-13 05:30:00 UTC,+1539
2012-04-13 06:00:00 UTC,+1470
2012-04-13 06:30:00 UTC,+1614
2012-04-13 07:00:00 UTC,+2313
2012-04-13 07:30:00 UTC,+1981
2012-04-13 08:00:00 UTC,+2261
2012-04-13 08:30:00 UTC,+1996
2012-04-13 09:00:00 UTC,+5470
2012-04-13 09:30:00 UTC,+1665
2012-04-13 10:00:00 UTC,+1442
2012-04-13 10:30:00 UTC,+2744
2012-04-13 11:00:00 UTC,+1868
2012-04-13 11:30:00 UTC,+1487
2012-04-13 12:00:00 UTC,+2192
2012-04-13 12:30:00 UTC,+2488
2012-04-13 13:00:00 UTC,+1643
2012-04-13 13:30:00 UTC,+1519
2012-04-13 14:00:00 UTC,+1521
2012-04-13 14:30:00 UTC,+670
2012-04-13 15:00:00 UTC,+732
2012-04-13 15:30:00 UTC,+727
2012-04-13 16:00:00 UTC,+902
2012-04-13 16:30:00 UTC,+2023
2012-04-13 17:00:00 UTC,+2097
2012-04-13 17:30:00 UTC,+1920
2012-04-13 18:00:00 UTC,+2730
2012-04-13 18:30:00 UTC,+1129
2012-04-13 19:00:00 UTC,+908
2012-04-13 19:30:00 UTC,+698
2012-04-13 20:00:00 UTC,+706
2012-04-13 20:30:00 UTC,+824
2012-04-13 21:00:00 UTC,+815
2012-04-13 21:30:00 UTC,+812
2012-04-13 22:00:00 UTC,+631
2012-04-13 22:30:00 UTC,+754
2012-04-13 23:00:00 UTC,+634
2012-04-13 23:30:00 UTC,+704
2012-04-14 00:00:00 UTC,+593
2012-04-14 00:30:00 UTC,+442
2012-04-14 01:00:00 UTC,+365
2012-04-14 01:30:00 UTC,+334
2012-04-14 02:00:00 UTC,+378
2012-04-14 02:30:00 UTC,+357
2012-04-14 03:00:00 UTC,+374
2012-04-14 03:30:00 UTC,+383
2012-04-14 04:00:00 UTC,+966
2012-04-14 04:30:00 UTC,+1458
2012-04-14 05:00:00 UTC,+1226
2012-04-14 05:30:00 UTC,+1180
2012-04-14 06:00:00 UTC,+1199
2012-04-14 06:30:00 UTC,+1611
2012-04-14 07:00:00 UTC,+2834
2012-04-14 07:30:00 UTC,+1631
2012-04-14 08:00:00 UTC,+1360
2012-04-14 08:30:00 UTC,+3122
2012-04-14 09:00:00 UTC,+1570
2012-04-14 09:30:00 UTC,+1276
2012-04-14 10:00:00 UTC,+1288
2012-04-14 10:30:00 UTC,+1280
2012-04-14 11:00:00 UTC,+1336
2012-04-14 11:30:00 UTC,+1562
2012-04-14 12:00:00 UTC,+1569
2012-04-14 12:30:00 UTC,+1219
2012-04-14 13:00:00 UTC,+719
2012-04-14 13:30:00 UTC,+1274
2012-04-14 14:00:00 UTC,+580
2012-04-14 14:30:00 UTC,+633
2012-04-14 15:00:00 UTC,+556
2012-04-14 15:30:00 UTC,+739
2012-04-14 16:00:00 UTC,+498
2012-04-14 16:30:00 UTC,+386
2012-04-14 17:00:00 UTC,+296
2012-04-14 17:30:00 UTC,+1198
2012-04-14 18:00:00 UTC,+1358
2012-04-14 18:30:00 UTC,+2360
2012-04-14 19:00:00 UTC,+1450
2012-04-14 19:30:00 UTC,+650
2012-04-14 20:00:00 UTC,+496
2012-04-14 20:30:00 UTC,+591
2012-04-14 21:00:00 UTC,+607
2012-04-14 21:30:00 UTC,+1042
2012-04-14 22:00:00 UTC,+553
2012-04-14 22:30:00 UTC,+588
2012-04-14 23:00:00 UTC,+528
2012-04-14 23:30:00 UTC,+468
2012-04-15 00:00:00 UTC,+466
2012-04-15 00:30:00 UTC,+520
2012-04-15 01:00:00 UTC,+426
2012-04-15 01:30:00 UTC,+354
2012-04-15 02:00:00 UTC,+338
2012-04-15 02:30:00 UTC,+367
2012-04-15 03:00:00 UTC,+418
2012-04-15 03:30:00 UTC,+386
2012-04-15 04:00:00 UTC,+316
2012-04-15 04:30:00 UTC,+1212
2012-04-15 05:00:00 UTC,+1232
2012-04-15 05:30:00 UTC,+1304
2012-04-15 06:00:00 UTC,+1614
2012-04-15 06:30:00 UTC,+1456
2012-04-15 07:00:00 UTC,+1828
2012-04-15 07:30:00 UTC,+1921
2012-04-15 08:00:00 UTC,+2173
2012-04-15 08:30:00 UTC,+1502
2012-04-15 09:00:00 UTC,+2736
2012-04-15 09:30:00 UTC,+1626
2012-04-15 10:00:00 UTC,+1788
2012-04-15 10:30:00 UTC,+2577
2012-04-15 11:00:00 UTC,+2065
2012-04-15 11:30:00 UTC,+3333
2012-04-15 12:00:00 UTC,+2276
2012-04-15 12:30:00 UTC,+2256
2012-04-15 13:00:00 UTC,+1564
2012-04-15 13:30:00 UTC,+1058
2012-04-15 14:00:00 UTC,+593
2012-04-15 14:30:00 UTC,+472
2012-04-15 15:00:00 UTC,+466
2012-04-15 15:30:00 UTC,+480
2012-04-15 16:00:00 UTC,+637
2012-04-15 16:30:00 UTC,+594
2012-04-15 17:00:00 UTC,+1702
2012-04-15 17:30:00 UTC,+2206
2012-04-15 18:00:00 UTC,+3601
2012-04-15 18:30:00 UTC,+1535
2012-04-15 19:00:00 UTC,+536
2012-04-15 19:30:00 UTC,+724
2012-04-15 20:00:00 UTC,+1290
2012-04-15 20:30:00 UTC,+1993
2012-04-15 21:00:00 UTC,+971
2012-04-15 21:30:00 UTC,+690
2012-04-15 22:00:00 UTC,+593
2012-04-15 22:30:00 UTC,+621
2012-04-15 23:00:00 UTC,+596
2012-04-15 23:30:00 UTC,+551
2012-04-16 00:00:00 UTC,+454
2012-04-16 00:30:00 UTC,+448
2012-04-16 01:00:00 UTC,+391
2012-04-16 01:30:00 UTC,+281
2012-04-16 02:00:00 UTC,+351
2012-04-16 02:30:00 UTC,+331
2012-04-16 03:00:00 UTC,+390
2012-04-16 03:30:00 UTC,+383
2012-04-16 04:00:00 UTC,+1019
2012-04-16 04:30:00 UTC,+1452
2012-04-16 05:00:00 UTC,+1242
2012-04-16 05:30:00 UTC,+1456
2012-04-16 06:00:00 UTC,+2829
2012-04-16 06:30:00 UTC,+2569
2012-04-16 07:00:00 UTC,+3947
2012-04-16 07:30:00 UTC,+2099
2012-04-16 08:00:00 UTC,+1598
2012-04-16 08:30:00 UTC,+2534
2012-04-16 09:00:00 UTC,+1989
2012-04-16 09:30:00 UTC,+1347
2012-04-16 10:00:00 UTC,+546
2012-04-16 10:30:00 UTC,+392
2012-04-16 11:00:00 UTC,+328
2012-04-16 11:30:00 UTC,+356
2012-04-16 12:00:00 UTC,+452
2012-04-16 12:30:00 UTC,+524
2012-04-16 13:00:00 UTC,+1401
2012-04-16 13:30:00 UTC,+1485
2012-04-16 14:00:00 UTC,+1026
2012-04-16 14:30:00 UTC,+746
2012-04-16 15:00:00 UTC,+758
2012-04-16 15:30:00 UTC,+1037
2012-04-16 16:00:00 UTC,+3613
2012-04-16 16:30:00 UTC,+1638
2012-04-16 17:00:00 UTC,+1786
2012-04-16 17:30:00 UTC,+2241
2012-04-16 18:00:00 UTC,+1385
2012-04-16 18:30:00 UTC,+2736
2012-04-16 19:00:00 UTC,+721
2012-04-16 19:30:00 UTC,+701
2012-04-16 20:00:00 UTC,+823
2012-04-16 20:30:00 UTC,+680
2012-04-16 21:00:00 UTC,+642
2012-04-16 21:30:00 UTC,+675
2012-04-16 22:00:00 UTC,+702
2012-04-16 22:30:00 UTC,+623
2012-04-16 23:00:00 UTC,+462
2012-04-16 23:30:00 UTC,+416
2012-04-17 00:00:00 UTC,+299
2012-04-17 00:30:00 UTC,+266
2012-04-17 01:00:00 UTC,+300
2012-04-17 01:30:00 UTC,+246
2012-04-17 02:00:00 UTC,+248
2012-04-17 02:30:00 UTC,+340
2012-04-17 03:00:00 UTC,+399
2012-04-17 03:30:00 UTC,+351
2012-04-17 04:00:00 UTC,+1070
2012-04-17 04:30:00 UTC,+1453
2012-04-17 05:00:00 UTC,+1274
2012-04-17 05:30:00 UTC,+1599
2012-04-17 06:00:00 UTC,+1887
2012-04-17 06:30:00 UTC,+1899
2012-04-17 07:00:00 UTC,+2812
2012-04-17 07:30:00 UTC,+3357
2012-04-17 08:00:00 UTC,+2858
2012-04-17 08:30:00 UTC,+2199
2012-04-17 09:00:00 UTC,+1685
2012-04-17 09:30:00 UTC,+1488
2012-04-17 10:00:00 UTC,+1327
2012-04-17 10:30:00 UTC,+1213
2012-04-17 11:00:00 UTC,+1268
2012-04-17 11:30:00 UTC,+1167
2012-04-17 12:00:00 UTC,+463
2012-04-17 12:30:00 UTC,+539
2012-04-17 13:00:00 UTC,+354
2012-04-17 13:30:00 UTC,+323
2012-04-17 14:00:00 UTC,+290
2012-04-17 14:30:00 UTC,+255
2012-04-17 15:00:00 UTC,+524
2012-04-17 15:30:00 UTC,+596
2012-04-17 16:00:00 UTC,+1684
2012-04-17 16:30:00 UTC,+1753
2012-04-17 17:00:00 UTC,+2215
2012-04-17 17:30:00 UTC,+2341
2012-04-17 18:00:00 UTC,+4366
2012-04-17 18:30:00 UTC,+2149
2012-04-17 19:00:00 UTC,+1346
2012-04-17 19:30:00 UTC,+839
2012-04-17 20:00:00 UTC,+872
2012-04-17 20:30:00 UTC,+861
2012-04-17 21:00:00 UTC,+784
2012-04-17 21:30:00 UTC,+601
2012-04-17 22:00:00 UTC,+570
2012-04-17 22:30:00 UTC,+517
2012-04-17 23:00:00 UTC,+370
2012-04-17 23:30:00 UTC,+345
2012-04-18 00:00:00 UTC,+330
2012-04-18 00:30:00 UTC,+255
2012-04-18 01:00:00 UTC,+298
2012-04-18 01:30:00 UTC,+276
2012-04-18 02:00:00 UTC,+242
2012-04-18 02:30:00 UTC,+288
2012-04-18 03:00:00 UTC,+345
2012-04-18 03:30:00 UTC,+619
2012-04-18 04:00:00 UTC,+1419
2012-04-18 04:30:00 UTC,+1228
2012-04-18 05:00:00 UTC,+1192
2012-04-18 05:30:00 UTC,+1578
2012-04-18 06:00:00 UTC,+1647
2012-04-18 06:30:00 UTC,+1702
2012-04-18 07:00:00 UTC,+2179
2012-04-18 07:30:00 UTC,+1457
2012-04-18 08:00:00 UTC,+2503
2012-04-18 08:30:00 UTC,+1619
2012-04-18 09:00:00 UTC,+1917
2012-04-18 09:30:00 UTC,+1180
2012-04-18 10:00:00 UTC,+1119
2012-04-18 10:30:00 UTC,+1190
2012-04-18 11:00:00 UTC,+1272
2012-04-18 11:30:00 UTC,+1152
2012-04-18 12:00:00 UTC,+2827
2012-04-18 12:30:00 UTC,+1366
2012-04-18 13:00:00 UTC,+1138
2012-04-18 13:30:00 UTC,+1409
2012-04-18 14:00:00 UTC,+1175
2012-04-18 14:30:00 UTC,+1305
2012-04-18 15:00:00 UTC,+1497
2012-04-18 15:30:00 UTC,+1319
2012-04-18 16:00:00 UTC,+1554
2012-04-18 16:30:00 UTC,+1563
2012-04-18 17:00:00 UTC,+1594
2012-04-18 17:30:00 UTC,+2007
2012-04-18 18:00:00 UTC,+1828
2012-04-18 18:30:00 UTC,+2471
2012-04-18 19:00:00 UTC,+3767
2012-04-18 19:30:00 UTC,+1792
2012-04-18 20:00:00 UTC,+2209
2012-04-18 20:30:00 UTC,+2641
2012-04-18 21:00:00 UTC,+1678
2012-04-18 21:30:00 UTC,+744
2012-04-18 22:00:00 UTC,+593
2012-04-18 22:30:00 UTC,+442
2012-04-18 23:00:00 UTC,+389
2012-04-18 23:30:00 UTC,+318
2012-04-19 00:00:00 UTC,+324
2012-04-19 00:30:00 UTC,+340
2012-04-19 01:00:00 UTC,+290
2012-04-19 01:30:00 UTC,+264
2012-04-19 02:00:00 UTC,+283
2012-04-19 02:30:00 UTC,+236
2012-04-19 03:00:00 UTC,+311
2012-04-19 03:30:00 UTC,+308
2012-04-19 04:00:00 UTC,+1396
2012-04-19 04:30:00 UTC,+1232
2012-04-19 05:00:00 UTC,+1168
2012-04-19 05:30:00 UTC,+2100
2012-04-19 06:00:00 UTC,+2255
2012-04-19 06:30:00 UTC,+1926
2012-04-19 07:00:00 UTC,+2396
2012-04-19 07:30:00 UTC,+2425
2012-04-19 08:00:00 UTC,+1775
2012-04-19 08:30:00 UTC,+1526
2012-04-19 09:00:00 UTC,+3177
2012-04-19 09:30:00 UTC,+3638
2012-04-19 10:00:00 UTC,+1427
2012-04-19 10:30:00 UTC,+1212
2012-04-19 11:00:00 UTC,+1858
2012-04-19 11:30:00 UTC,+1224
2012-04-19 12:00:00 UTC,+1656
2012-04-19 12:30:00 UTC,+1654
2012-04-19 13:00:00 UTC,+1288
2012-04-19 13:30:00 UTC,+2018
2012-04-19 14:00:00 UTC,+932
2012-04-19 14:30:00 UTC,+413
2012-04-19 15:00:00 UTC,+383
2012-04-19 15:30:00 UTC,+699
2012-04-19 16:00:00 UTC,+449
2012-04-19 16:30:00 UTC,+417
2012-04-19 17:00:00 UTC,+517
2012-04-19 17:30:00 UTC,+981
2012-04-19 18:00:00 UTC,+1253
2012-04-19 18:30:00 UTC,+1849
2012-04-19 19:00:00 UTC,+2381
2012-04-19 19:30:00 UTC,+2115
2012-04-19 20:00:00 UTC,+1330
2012-04-19 20:30:00 UTC,+768
2012-04-19 21:00:00 UTC,+679
2012-04-19 21:30:00 UTC,+702
2012-04-19 22:00:00 UTC,+745
2012-04-19 22:30:00 UTC,+693
2012-04-19 23:00:00 UTC,+509
2012-04-19 23:30:00 UTC,+281
2012-04-20 00:00:00 UTC,+236
2012-04-20 00:30:00 UTC,+275
2012-04-20 01:00:00 UTC,+242
2012-04-20 01:30:00 UTC,+260
2012-04-20 02:00:00 UTC,+301
2012-04-20 02:30:00 UTC,+274
2012-04-20 03:00:00 UTC,+327
2012-04-20 03:30:00 UTC,+305
2012-04-20 04:00:00 UTC,+377
2012-04-20 04:30:00 UTC,+1533
2012-04-20 05:00:00 UTC,+1189
2012-04-20 05:30:00 UTC,+1293
2012-04-20 06:00:00 UTC,+2079
2012-04-20 06:30:00 UTC,+2811
2012-04-20 07:00:00 UTC,+2512
2012-04-20 07:30:00 UTC,+1687
2012-04-20 08:00:00 UTC,+2901
2012-04-20 08:30:00 UTC,+2019
2012-04-20 09:00:00 UTC,+1644
2012-04-20 09:30:00 UTC,+1248
2012-04-20 10:00:00 UTC,+1630
2012-04-20 10:30:00 UTC,+1702
2012-04-20 11:00:00 UTC,+1536
2012-04-20 11:30:00 UTC,+1573
2012-04-20 12:00:00 UTC,+2655
2012-04-20 12:30:00 UTC,+2768
2012-04-20 13:00:00 UTC,+439
2012-04-20 13:30:00 UTC,+604
2012-04-20 14:00:00 UTC,+623
2012-04-20 14:30:00 UTC,+508
2012-04-20 15:00:00 UTC,+429
2012-04-20 15:30:00 UTC,+483
2012-04-20 16:00:00 UTC,+571
2012-04-20 16:30:00 UTC,+562
2012-04-20 17:00:00 UTC,+583
2012-04-20 17:30:00 UTC,+602
2012-04-20 18:00:00 UTC,+683
2012-04-20 18:30:00 UTC,+1357
2012-04-20 19:00:00 UTC,+928
2012-04-20 19:30:00 UTC,+583
2012-04-20 20:00:00 UTC,+1193
2012-04-20 20:30:00 UTC,+1219
2012-04-20 21:00:00 UTC,+1827
2012-04-20 21:30:00 UTC,+595
2012-04-20 22:00:00 UTC,+630
2012-04-20 22:30:00 UTC,+598
2012-04-20 23:00:00 UTC,+503
2012-04-20 23:30:00 UTC,+395
2012-04-21 00:00:00 UTC,+338
2012-04-21 00:30:00 UTC,+303
2012-04-21 01:00:00 UTC,+401
2012-04-21 01:30:00 UTC,+356
2012-04-21 02:00:00 UTC,+389
2012-04-21 02:30:00 UTC,+343
2012-04-21 03:00:00 UTC,+360
2012-04-21 03:30:00 UTC,+346
2012-04-21 04:00:00 UTC,+348
2012-04-21 04:30:00 UTC,+1317
2012-04-21 05:00:00 UTC,+1137
2012-04-21 05:30:00 UTC,+1127
2012-04-21 06:00:00 UTC,+1277
2012-04-21 06:30:00 UTC,+1294
2012-04-21 07:00:00 UTC,+1563
2012-04-21 07:30:00 UTC,+2444
2012-04-21 08:00:00 UTC,+1771
2012-04-21 08:30:00 UTC,+2121
2012-04-21 09:00:00 UTC,+2159
2012-04-21 09:30:00 UTC,+1257
2012-04-21 10:00:00 UTC,+1090
2012-04-21 10:30:00 UTC,+1845
2012-04-21 11:00:00 UTC,+2510
2012-04-21 11:30:00 UTC,+1458
2012-04-21 12:00:00 UTC,+1322
2012-04-21 12:30:00 UTC,+717
2012-04-21 13:00:00 UTC,+563
2012-04-21 13:30:00 UTC,+541
2012-04-21 14:00:00 UTC,+747
2012-04-21 14:30:00 UTC,+866
2012-04-21 15:00:00 UTC,+620
2012-04-21 15:30:00 UTC,+1127
2012-04-21 16:00:00 UTC,+1380
2012-04-21 16:30:00 UTC,+2121
2012-04-21 17:00:00 UTC,+1519
2012-04-21 17:30:00 UTC,+729
2012-04-21 18:00:00 UTC,+675
2012-04-21 18:30:00 UTC,+578
2012-04-21 19:00:00 UTC,+782
2012-04-21 19:30:00 UTC,+645
2012-04-21 20:00:00 UTC,+1197
2012-04-21 20:30:00 UTC,+910
2012-04-21 21:00:00 UTC,+696
2012-04-21 21:30:00 UTC,+914
2012-04-21 22:00:00 UTC,+843
2012-04-21 22:30:00 UTC,+716
2012-04-21 23:00:00 UTC,+560
