# file...... strom/apartment_building1_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building1
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-10 11:30:00 UTC,+392
2012-04-10 12:00:00 UTC,+431
2012-04-10 12:30:00 UTC,+404
2012-04-10 13:00:00 UTC,+346
2012-04-10 13:30:00 UTC,+431
2012-04-10 14:00:00 UTC,+381
2012-04-10 14:30:00 UTC,+410
2012-04-10 15:00:00 UTC,+470
2012-04-10 15:30:00 UTC,+542
2012-04-10 16:00:00 UTC,+437
2012-04-10 16:30:00 UTC,+541
2012-04-10 17:00:00 UTC,+412
2012-04-10 17:30:00 UTC,+367
2012-04-10 18:00:00 UTC,+402
2012-04-10 18:30:00 UTC,+539
2012-04-10 19:00:00 UTC,+1194
2012-04-10 19:30:00 UTC,+688
2012-04-10 20:00:00 UTC,+590
2012-04-10 20:30:00 UTC,+469
2012-04-10 21:00:00 UTC,+445
2012-04-10 21:30:00 UTC,+600
2012-04-10 22:00:00 UTC,+520
2012-04-10 22:30:00 UTC,+298
2012-04-10 23:00:00 UTC,+340
2012-04-10 23:30:00 UTC,+263
2012-04-11 00:00:00 UTC,+199
2012-04-11 00:30:00 UTC,+196
2012-04-11 01:00:00 UTC,+152
2012-04-11 01:30:00 UTC,+142
2012-04-11 02:00:00 UTC,+198
2012-04-11 02:30:00 UTC,+153
2012-04-11 03:00:00 UTC,+142
2012-04-11 03:30:00 UTC,+199
2012-04-11 04:00:00 UTC,+144
2012-04-11 04:30:00 UTC,+162
2012-04-11 05:00:00 UTC,+167
2012-04-11 05:30:00 UTC,+177
2012-04-11 06:00:00 UTC,+125
2012-04-11 06:30:00 UTC,+207
2012-04-11 07:00:00 UTC,+139
2012-04-11 07:30:00 UTC,+312
2012-04-11 08:00:00 UTC,+318
2012-04-11 08:30:00 UTC,+339
2012-04-11 09:00:00 UTC,+265
2012-04-11 09:30:00 UTC,+316
2012-04-11 10:00:00 UTC,+273
2012-04-11 10:30:00 UTC,+340
2012-04-11 11:00:00 UTC,+403
2012-04-11 11:30:00 UTC,+384
2012-04-11 12:00:00 UTC,+259
2012-04-11 12:30:00 UTC,+284
2012-04-11 13:00:00 UTC,+412
2012-04-11 13:30:00 UTC,+388
2012-04-11 14:00:00 UTC,+374
2012-04-11 14:30:00 UTC,+389
2012-04-11 15:00:00 UTC,+346
2012-04-11 15:30:00 UTC,+399
2012-04-11 16:00:00 UTC,+614
2012-04-11 16:30:00 UTC,+559
2012-04-11 17:00:00 UTC,+560
2012-04-11 17:30:00 UTC,+476
2012-04-11 18:00:00 UTC,+398
2012-04-11 18:30:00 UTC,+406
2012-04-11 19:00:00 UTC,+544
2012-04-11 19:30:00 UTC,+450
2012-04-11 20:00:00 UTC,+478
2012-04-11 20:30:00 UTC,+397
2012-04-11 21:00:00 UTC,+487
2012-04-11 21:30:00 UTC,+463
2012-04-11 22:00:00 UTC,+391
2012-04-11 22:30:00 UTC,+391
2012-04-11 23:00:00 UTC,+444
2012-04-11 23:30:00 UTC,+451
2012-04-12 00:00:00 UTC,+388
2012-04-12 00:30:00 UTC,+212
2012-04-12 01:00:00 UTC,+167
2012-04-12 01:30:00 UTC,+177
2012-04-12 02:00:00 UTC,+171
2012-04-12 02:30:00 UTC,+193
2012-04-12 03:00:00 UTC,+156
2012-04-12 03:30:00 UTC,+170
2012-04-12 04:00:00 UTC,+191
2012-04-12 04:30:00 UTC,+157
2012-04-12 05:00:00 UTC,+173
2012-04-12 05:30:00 UTC,+326
2012-04-12 06:00:00 UTC,+202
2012-04-12 06:30:00 UTC,+225
2012-04-12 07:00:00 UTC,+219
2012-04-12 07:30:00 UTC,+180
2012-04-12 08:00:00 UTC,+187
2012-04-12 08:30:00 UTC,+255
2012-04-12 09:00:00 UTC,+140
2012-04-12 09:30:00 UTC,+179
2012-04-12 10:00:00 UTC,+289
2012-04-12 10:30:00 UTC,+331
2012-04-12 11:00:00 UTC,+423
2012-04-12 11:30:00 UTC,+385
2012-04-12 12:00:00 UTC,+209
2012-04-12 12:30:00 UTC,+518
2012-04-12 13:00:00 UTC,+459
2012-04-12 13:30:00 UTC,+441
2012-04-12 14:00:00 UTC,+316
2012-04-12 14:30:00 UTC,+192
2012-04-12 15:00:00 UTC,+175
2012-04-12 15:30:00 UTC,+167
2012-04-12 16:00:00 UTC,+181
2012-04-12 16:30:00 UTC,+200
2012-04-12 17:00:00 UTC,+191
2012-04-12 17:30:00 UTC,+659
2012-04-12 18:00:00 UTC,+424
2012-04-12 18:30:00 UTC,+368
2012-04-12 19:00:00 UTC,+416
2012-04-12 19:30:00 UTC,+610
2012-04-12 20:00:00 UTC,+431
2012-04-12 20:30:00 UTC,+451
2012-04-12 21:00:00 UTC,+604
2012-04-12 21:30:00 UTC,+604
2012-04-12 22:00:00 UTC,+557
2012-04-12 22:30:00 UTC,+541
2012-04-12 23:00:00 UTC,+500
2012-04-12 23:30:00 UTC,+411
2012-04-13 00:00:00 UTC,+258
2012-04-13 00:30:00 UTC,+243
2012-04-13 01:00:00 UTC,+286
2012-04-13 01:30:00 UTC,+245
2012-04-13 02:00:00 UTC,+204
2012-04-13 02:30:00 UTC,+194
2012-04-13 03:00:00 UTC,+151
2012-04-13 03:30:00 UTC,+211
2012-04-13 04:00:00 UTC,+225
2012-04-13 04:30:00 UTC,+188
2012-04-13 05:00:00 UTC,+197
2012-04-13 05:30:00 UTC,+177
2012-04-13 06:00:00 UTC,+159
2012-04-13 06:30:00 UTC,+205
2012-04-13 07:00:00 UTC,+168
2012-04-13 07:30:00 UTC,+262
2012-04-13 08:00:00 UTC,+306
2012-04-13 08:30:00 UTC,+407
2012-04-13 09:00:00 UTC,+408
2012-04-13 09:30:00 UTC,+462
2012-04-13 10:00:00 UTC,+404
2012-04-13 10:30:00 UTC,+411
2012-04-13 11:00:00 UTC,+436
2012-04-13 11:30:00 UTC,+385
2012-04-13 12:00:00 UTC,+465
2012-04-13 12:30:00 UTC,+513
2012-04-13 13:00:00 UTC,+505
2012-04-13 13:30:00 UTC,+684
2012-04-13 14:00:00 UTC,+530
2012-04-13 14:30:00 UTC,+676
2012-04-13 15:00:00 UTC,+487
2012-04-13 15:30:00 UTC,+485
2012-04-13 16:00:00 UTC,+479
2012-04-13 16:30:00 UTC,+463
2012-04-13 17:00:00 UTC,+511
2012-04-13 17:30:00 UTC,+473
2012-04-13 18:00:00 UTC,+671
2012-04-13 18:30:00 UTC,+667
2012-04-13 19:00:00 UTC,+863
2012-04-13 19:30:00 UTC,+628
2012-04-13 20:00:00 UTC,+578
2012-04-13 20:30:00 UTC,+582
2012-04-13 21:00:00 UTC,+590
2012-04-13 21:30:00 UTC,+734
2012-04-13 22:00:00 UTC,+468
2012-04-13 22:30:00 UTC,+452
2012-04-13 23:00:00 UTC,+448
2012-04-13 23:30:00 UTC,+162
2012-04-14 00:00:00 UTC,+203
2012-04-14 00:30:00 UTC,+160
2012-04-14 01:00:00 UTC,+174
2012-04-14 01:30:00 UTC,+248
2012-04-14 02:00:00 UTC,+197
2012-04-14 02:30:00 UTC,+167
2012-04-14 03:00:00 UTC,+200
2012-04-14 03:30:00 UTC,+150
2012-04-14 04:00:00 UTC,+406
2012-04-14 04:30:00 UTC,+288
2012-04-14 05:00:00 UTC,+142
2012-04-14 05:30:00 UTC,+220
2012-04-14 06:00:00 UTC,+139
2012-04-14 06:30:00 UTC,+179
2012-04-14 07:00:00 UTC,+189
2012-04-14 07:30:00 UTC,+168
2012-04-14 08:00:00 UTC,+226
2012-04-14 08:30:00 UTC,+243
2012-04-14 09:00:00 UTC,+193
2012-04-14 09:30:00 UTC,+389
2012-04-14 10:00:00 UTC,+842
2012-04-14 10:30:00 UTC,+1139
2012-04-14 11:00:00 UTC,+780
2012-04-14 11:30:00 UTC,+977
2012-04-14 12:00:00 UTC,+1212
2012-04-14 12:30:00 UTC,+942
2012-04-14 13:00:00 UTC,+567
2012-04-14 13:30:00 UTC,+531
2012-04-14 14:00:00 UTC,+846
2012-04-14 14:30:00 UTC,+961
2012-04-14 15:00:00 UTC,+405
2012-04-14 15:30:00 UTC,+410
2012-04-14 16:00:00 UTC,+151
2012-04-14 16:30:00 UTC,+349
2012-04-14 17:00:00 UTC,+1101
2012-04-14 17:30:00 UTC,+656
2012-04-14 18:00:00 UTC,+447
2012-04-14 18:30:00 UTC,+521
2012-04-14 19:00:00 UTC,+608
2012-04-14 19:30:00 UTC,+453
2012-04-14 20:00:00 UTC,+424
2012-04-14 20:30:00 UTC,+391
2012-04-14 21:00:00 UTC,+350
2012-04-14 21:30:00 UTC,+519
2012-04-14 22:00:00 UTC,+381
2012-04-14 22:30:00 UTC,+382
2012-04-14 23:00:00 UTC,+367
2012-04-14 23:30:00 UTC,+424
2012-04-15 00:00:00 UTC,+420
2012-04-15 00:30:00 UTC,+397
2012-04-15 01:00:00 UTC,+291
2012-04-15 01:30:00 UTC,+141
2012-04-15 02:00:00 UTC,+179
2012-04-15 02:30:00 UTC,+178
2012-04-15 03:00:00 UTC,+164
2012-04-15 03:30:00 UTC,+145
2012-04-15 04:00:00 UTC,+205
2012-04-15 04:30:00 UTC,+167
2012-04-15 05:00:00 UTC,+136
2012-04-15 05:30:00 UTC,+201
2012-04-15 06:00:00 UTC,+161
2012-04-15 06:30:00 UTC,+181
2012-04-15 07:00:00 UTC,+229
2012-04-15 07:30:00 UTC,+308
2012-04-15 08:00:00 UTC,+167
2012-04-15 08:30:00 UTC,+295
2012-04-15 09:00:00 UTC,+404
2012-04-15 09:30:00 UTC,+490
2012-04-15 10:00:00 UTC,+398
2012-04-15 10:30:00 UTC,+541
2012-04-15 11:00:00 UTC,+397
2012-04-15 11:30:00 UTC,+406
2012-04-15 12:00:00 UTC,+440
2012-04-15 12:30:00 UTC,+586
2012-04-15 13:00:00 UTC,+433
2012-04-15 13:30:00 UTC,+380
2012-04-15 14:00:00 UTC,+386
2012-04-15 14:30:00 UTC,+352
2012-04-15 15:00:00 UTC,+378
2012-04-15 15:30:00 UTC,+362
2012-04-15 16:00:00 UTC,+427
2012-04-15 16:30:00 UTC,+458
2012-04-15 17:00:00 UTC,+371
2012-04-15 17:30:00 UTC,+419
2012-04-15 18:00:00 UTC,+438
2012-04-15 18:30:00 UTC,+437
2012-04-15 19:00:00 UTC,+364
2012-04-15 19:30:00 UTC,+667
2012-04-15 20:00:00 UTC,+671
2012-04-15 20:30:00 UTC,+506
2012-04-15 21:00:00 UTC,+502
2012-04-15 21:30:00 UTC,+621
2012-04-15 22:00:00 UTC,+820
2012-04-15 22:30:00 UTC,+628
2012-04-15 23:00:00 UTC,+481
2012-04-15 23:30:00 UTC,+463
2012-04-16 00:00:00 UTC,+339
2012-04-16 00:30:00 UTC,+208
2012-04-16 01:00:00 UTC,+166
2012-04-16 01:30:00 UTC,+191
2012-04-16 02:00:00 UTC,+161
2012-04-16 02:30:00 UTC,+196
2012-04-16 03:00:00 UTC,+236
2012-04-16 03:30:00 UTC,+195
2012-04-16 04:00:00 UTC,+138
2012-04-16 04:30:00 UTC,+187
2012-04-16 05:00:00 UTC,+173
2012-04-16 05:30:00 UTC,+158
2012-04-16 06:00:00 UTC,+174
2012-04-16 06:30:00 UTC,+187
2012-04-16 07:00:00 UTC,+155
2012-04-16 07:30:00 UTC,+173
2012-04-16 08:00:00 UTC,+288
2012-04-16 08:30:00 UTC,+332
2012-04-16 09:00:00 UTC,+256
2012-04-16 09:30:00 UTC,+314
2012-04-16 10:00:00 UTC,+367
2012-04-16 10:30:00 UTC,+404
2012-04-16 11:00:00 UTC,+307
2012-04-16 11:30:00 UTC,+343
2012-04-16 12:00:00 UTC,+560
2012-04-16 12:30:00 UTC,+288
2012-04-16 13:00:00 UTC,+389
2012-04-16 13:30:00 UTC,+288
2012-04-16 14:00:00 UTC,+310
2012-04-16 14:30:00 UTC,+235
2012-04-16 15:00:00 UTC,+443
2012-04-16 15:30:00 UTC,+401
2012-04-16 16:00:00 UTC,+392
2012-04-16 16:30:00 UTC,+439
2012-04-16 17:00:00 UTC,+359
2012-04-16 17:30:00 UTC,+412
2012-04-16 18:00:00 UTC,+614
2012-04-16 18:30:00 UTC,+537
2012-04-16 19:00:00 UTC,+884
2012-04-16 19:30:00 UTC,+534
2012-04-16 20:00:00 UTC,+594
2012-04-16 20:30:00 UTC,+926
2012-04-16 21:00:00 UTC,+1134
2012-04-16 21:30:00 UTC,+984
2012-04-16 22:00:00 UTC,+665
2012-04-16 22:30:00 UTC,+678
2012-04-16 23:00:00 UTC,+707
2012-04-16 23:30:00 UTC,+677
2012-04-17 00:00:00 UTC,+531
2012-04-17 00:30:00 UTC,+256
2012-04-17 01:00:00 UTC,+189
2012-04-17 01:30:00 UTC,+236
2012-04-17 02:00:00 UTC,+189
2012-04-17 02:30:00 UTC,+210
2012-04-17 03:00:00 UTC,+145
2012-04-17 03:30:00 UTC,+182
2012-04-17 04:00:00 UTC,+200
2012-04-17 04:30:00 UTC,+149
2012-04-17 05:00:00 UTC,+181
2012-04-17 05:30:00 UTC,+185
2012-04-17 06:00:00 UTC,+218
2012-04-17 06:30:00 UTC,+191
2012-04-17 07:00:00 UTC,+354
2012-04-17 07:30:00 UTC,+187
2012-04-17 08:00:00 UTC,+475
2012-04-17 08:30:00 UTC,+431
2012-04-17 09:00:00 UTC,+1660
2012-04-17 09:30:00 UTC,+888
2012-04-17 10:00:00 UTC,+741
2012-04-17 10:30:00 UTC,+1269
2012-04-17 11:00:00 UTC,+823
2012-04-17 11:30:00 UTC,+1024
2012-04-17 12:00:00 UTC,+867
2012-04-17 12:30:00 UTC,+592
2012-04-17 13:00:00 UTC,+838
2012-04-17 13:30:00 UTC,+326
2012-04-17 14:00:00 UTC,+482
2012-04-17 14:30:00 UTC,+1030
2012-04-17 15:00:00 UTC,+764
2012-04-17 15:30:00 UTC,+1000
2012-04-17 16:00:00 UTC,+561
2012-04-17 16:30:00 UTC,+817
2012-04-17 17:00:00 UTC,+692
2012-04-17 17:30:00 UTC,+898
2012-04-17 18:00:00 UTC,+905
2012-04-17 18:30:00 UTC,+1021
2012-04-17 19:00:00 UTC,+1064
2012-04-17 19:30:00 UTC,+1970
2012-04-17 20:00:00 UTC,+1174
2012-04-17 20:30:00 UTC,+817
2012-04-17 21:00:00 UTC,+880
2012-04-17 21:30:00 UTC,+956
2012-04-17 22:00:00 UTC,+849
2012-04-17 22:30:00 UTC,+491
2012-04-17 23:00:00 UTC,+440
2012-04-17 23:30:00 UTC,+239
2012-04-18 00:00:00 UTC,+142
2012-04-18 00:30:00 UTC,+217
2012-04-18 01:00:00 UTC,+160
2012-04-18 01:30:00 UTC,+220
2012-04-18 02:00:00 UTC,+237
2012-04-18 02:30:00 UTC,+242
2012-04-18 03:00:00 UTC,+188
2012-04-18 03:30:00 UTC,+205
2012-04-18 04:00:00 UTC,+154
2012-04-18 04:30:00 UTC,+333
2012-04-18 05:00:00 UTC,+195
2012-04-18 05:30:00 UTC,+185
2012-04-18 06:00:00 UTC,+271
2012-04-18 06:30:00 UTC,+360
2012-04-18 07:00:00 UTC,+462
2012-04-18 07:30:00 UTC,+1309
2012-04-18 08:00:00 UTC,+320
2012-04-18 08:30:00 UTC,+250
2012-04-18 09:00:00 UTC,+330
2012-04-18 09:30:00 UTC,+360
2012-04-18 10:00:00 UTC,+545
2012-04-18 10:30:00 UTC,+484
2012-04-18 11:00:00 UTC,+473
2012-04-18 11:30:00 UTC,+444
2012-04-18 12:00:00 UTC,+659
2012-04-18 12:30:00 UTC,+467
2012-04-18 13:00:00 UTC,+699
2012-04-18 13:30:00 UTC,+474
2012-04-18 14:00:00 UTC,+606
2012-04-18 14:30:00 UTC,+445
2012-04-18 15:00:00 UTC,+478
2012-04-18 15:30:00 UTC,+333
2012-04-18 16:00:00 UTC,+688
2012-04-18 16:30:00 UTC,+572
2012-04-18 17:00:00 UTC,+564
2012-04-18 17:30:00 UTC,+584
2012-04-18 18:00:00 UTC,+686
2012-04-18 18:30:00 UTC,+1156
2012-04-18 19:00:00 UTC,+1821
2012-04-18 19:30:00 UTC,+1005
2012-04-18 20:00:00 UTC,+954
2012-04-18 20:30:00 UTC,+1031
2012-04-18 21:00:00 UTC,+974
2012-04-18 21:30:00 UTC,+520
2012-04-18 22:00:00 UTC,+443
2012-04-18 22:30:00 UTC,+455
2012-04-18 23:00:00 UTC,+381
2012-04-18 23:30:00 UTC,+233
2012-04-19 00:00:00 UTC,+248
2012-04-19 00:30:00 UTC,+148
2012-04-19 01:00:00 UTC,+169
2012-04-19 01:30:00 UTC,+200
2012-04-19 02:00:00 UTC,+174
2012-04-19 02:30:00 UTC,+161
2012-04-19 03:00:00 UTC,+201
2012-04-19 03:30:00 UTC,+182
2012-04-19 04:00:00 UTC,+152
2012-04-19 04:30:00 UTC,+207
2012-04-19 05:00:00 UTC,+163
2012-04-19 05:30:00 UTC,+171
2012-04-19 06:00:00 UTC,+221
2012-04-19 06:30:00 UTC,+473
2012-04-19 07:00:00 UTC,+628
2012-04-19 07:30:00 UTC,+1299
2012-04-19 08:00:00 UTC,+543
2012-04-19 08:30:00 UTC,+385
2012-04-19 09:00:00 UTC,+556
2012-04-19 09:30:00 UTC,+450
2012-04-19 10:00:00 UTC,+443
2012-04-19 10:30:00 UTC,+429
2012-04-19 11:00:00 UTC,+445
2012-04-19 11:30:00 UTC,+584
2012-04-19 12:00:00 UTC,+1049
2012-04-19 12:30:00 UTC,+227
2012-04-19 13:00:00 UTC,+293
2012-04-19 13:30:00 UTC,+761
2012-04-19 14:00:00 UTC,+409
2012-04-19 14:30:00 UTC,+338
2012-04-19 15:00:00 UTC,+354
2012-04-19 15:30:00 UTC,+590
2012-04-19 16:00:00 UTC,+614
2012-04-19 16:30:00 UTC,+820
2012-04-19 17:00:00 UTC,+806
2012-04-19 17:30:00 UTC,+1128
2012-04-19 18:00:00 UTC,+986
2012-04-19 18:30:00 UTC,+1479
2012-04-19 19:00:00 UTC,+2062
2012-04-19 19:30:00 UTC,+994
2012-04-19 20:00:00 UTC,+704
2012-04-19 20:30:00 UTC,+719
2012-04-19 21:00:00 UTC,+699
2012-04-19 21:30:00 UTC,+666
2012-04-19 22:00:00 UTC,+685
2012-04-19 22:30:00 UTC,+729
2012-04-19 23:00:00 UTC,+614
2012-04-19 23:30:00 UTC,+314
2012-04-20 00:00:00 UTC,+294
2012-04-20 00:30:00 UTC,+337
2012-04-20 01:00:00 UTC,+288
2012-04-20 01:30:00 UTC,+239
2012-04-20 02:00:00 UTC,+272
2012-04-20 02:30:00 UTC,+276
2012-04-20 03:00:00 UTC,+221
2012-04-20 03:30:00 UTC,+336
2012-04-20 04:00:00 UTC,+270
2012-04-20 04:30:00 UTC,+278
2012-04-20 05:00:00 UTC,+217
2012-04-20 05:30:00 UTC,+229
2012-04-20 06:00:00 UTC,+302
2012-04-20 06:30:00 UTC,+251
2012-04-20 07:00:00 UTC,+366
2012-04-20 07:30:00 UTC,+398
2012-04-20 08:00:00 UTC,+404
2012-04-20 08:30:00 UTC,+349
2012-04-20 09:00:00 UTC,+468
2012-04-20 09:30:00 UTC,+478
2012-04-20 10:00:00 UTC,+371
2012-04-20 10:30:00 UTC,+490
2012-04-20 11:00:00 UTC,+406
2012-04-20 11:30:00 UTC,+991
2012-04-20 12:00:00 UTC,+399
2012-04-20 12:30:00 UTC,+1411
2012-04-20 13:00:00 UTC,+677
2012-04-20 13:30:00 UTC,+820
2012-04-20 14:00:00 UTC,+715
2012-04-20 14:30:00 UTC,+1008
2012-04-20 15:00:00 UTC,+2652
2012-04-20 15:30:00 UTC,+770
2012-04-20 16:00:00 UTC,+764
2012-04-20 16:30:00 UTC,+839
2012-04-20 17:00:00 UTC,+1068
2012-04-20 17:30:00 UTC,+1020
2012-04-20 18:00:00 UTC,+1897
2012-04-20 18:30:00 UTC,+720
2012-04-20 19:00:00 UTC,+504
2012-04-20 19:30:00 UTC,+602
2012-04-20 20:00:00 UTC,+633
2012-04-20 20:30:00 UTC,+895
2012-04-20 21:00:00 UTC,+553
2012-04-20 21:30:00 UTC,+553
2012-04-20 22:00:00 UTC,+783
2012-04-20 22:30:00 UTC,+561
2012-04-20 23:00:00 UTC,+536
2012-04-20 23:30:00 UTC,+457
2012-04-21 00:00:00 UTC,+557
2012-04-21 00:30:00 UTC,+266
2012-04-21 01:00:00 UTC,+190
2012-04-21 01:30:00 UTC,+159
2012-04-21 02:00:00 UTC,+165
2012-04-21 02:30:00 UTC,+159
2012-04-21 03:00:00 UTC,+176
2012-04-21 03:30:00 UTC,+137
2012-04-21 04:00:00 UTC,+184
2012-04-21 04:30:00 UTC,+186
2012-04-21 05:00:00 UTC,+182
2012-04-21 05:30:00 UTC,+203
2012-04-21 06:00:00 UTC,+168
2012-04-21 06:30:00 UTC,+244
2012-04-21 07:00:00 UTC,+293
2012-04-21 07:30:00 UTC,+354
2012-04-21 08:00:00 UTC,+414
2012-04-21 08:30:00 UTC,+287
2012-04-21 09:00:00 UTC,+153
2012-04-21 09:30:00 UTC,+172
2012-04-21 10:00:00 UTC,+352
2012-04-21 10:30:00 UTC,+401
2012-04-21 11:00:00 UTC,+619
2012-04-21 11:30:00 UTC,+820
2012-04-21 12:00:00 UTC,+577
2012-04-21 12:30:00 UTC,+511
2012-04-21 13:00:00 UTC,+1166
2012-04-21 13:30:00 UTC,+492
2012-04-21 14:00:00 UTC,+527
2012-04-21 14:30:00 UTC,+655
2012-04-21 15:00:00 UTC,+473
2012-04-21 15:30:00 UTC,+428
2012-04-21 16:00:00 UTC,+441
2012-04-21 16:30:00 UTC,+404
2012-04-21 17:00:00 UTC,+662
2012-04-21 17:30:00 UTC,+574
2012-04-21 18:00:00 UTC,+385
2012-04-21 18:30:00 UTC,+600
2012-04-21 19:00:00 UTC,+440
2012-04-21 19:30:00 UTC,+529
2012-04-21 20:00:00 UTC,+639
2012-04-21 20:30:00 UTC,+630
2012-04-21 21:00:00 UTC,+595
2012-04-21 21:30:00 UTC,+504
2012-04-21 22:00:00 UTC,+498
2012-04-21 22:30:00 UTC,+476
2012-04-21 23:00:00 UTC,+561
2012-04-21 23:30:00 UTC,+385
2012-04-22 00:00:00 UTC,+298
2012-04-22 00:30:00 UTC,+274
2012-04-22 01:00:00 UTC,+170
2012-04-22 01:30:00 UTC,+162
2012-04-22 02:00:00 UTC,+208
2012-04-22 02:30:00 UTC,+146
2012-04-22 03:00:00 UTC,+183
2012-04-22 03:30:00 UTC,+209
2012-04-22 04:00:00 UTC,+194
2012-04-22 04:30:00 UTC,+197
2012-04-22 05:00:00 UTC,+197
2012-04-22 05:30:00 UTC,+148
2012-04-22 06:00:00 UTC,+189
2012-04-22 06:30:00 UTC,+171
