# file...... strom/apartment_building3_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building3
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-09 13:30:00 UTC,+722
2012-04-09 14:00:00 UTC,+734
2012-04-09 14:30:00 UTC,+396
2012-04-09 15:00:00 UTC,+897
2012-04-09 15:30:00 UTC,+731
2012-04-09 16:00:00 UTC,+872
2012-04-09 16:30:00 UTC,+507
2012-04-09 17:00:00 UTC,+988
2012-04-09 17:30:00 UTC,+1084
2012-04-09 18:00:00 UTC,+769
2012-04-09 18:30:00 UTC,+844
2012-04-09 19:00:00 UTC,+715
2012-04-09 19:30:00 UTC,+785
2012-04-09 20:00:00 UTC,+857
2012-04-09 20:30:00 UTC,+881
2012-04-09 21:00:00 UTC,+528
2012-04-09 21:30:00 UTC,+444
2012-04-09 22:00:00 UTC,+415
2012-04-09 22:30:00 UTC,+353
2012-04-09 23:00:00 UTC,+297
2012-04-09 23:30:00 UTC,+240
2012-04-10 00:00:00 UTC,+234
2012-04-10 00:30:00 UTC,+225
2012-04-10 01:00:00 UTC,+200
2012-04-10 01:30:00 UTC,+190
2012-04-10 02:00:00 UTC,+144
2012-04-10 02:30:00 UTC,+120
2012-04-10 03:00:00 UTC,+135
2012-04-10 03:30:00 UTC,+188
2012-04-10 04:00:00 UTC,+243
2012-04-10 04:30:00 UTC,+202
2012-04-10 05:00:00 UTC,+180
2012-04-10 05:30:00 UTC,+148
2012-04-10 06:00:00 UTC,+135
2012-04-10 06:30:00 UTC,+239
2012-04-10 07:00:00 UTC,+303
2012-04-10 07:30:00 UTC,+422
2012-04-10 08:00:00 UTC,+677
2012-04-10 08:30:00 UTC,+329
2012-04-10 09:00:00 UTC,+636
2012-04-10 09:30:00 UTC,+354
2012-04-10 10:00:00 UTC,+316
2012-04-10 10:30:00 UTC,+312
2012-04-10 11:00:00 UTC,+395
2012-04-10 11:30:00 UTC,+317
2012-04-10 12:00:00 UTC,+329
2012-04-10 12:30:00 UTC,+846
2012-04-10 13:00:00 UTC,+843
2012-04-10 13:30:00 UTC,+670
2012-04-10 14:00:00 UTC,+445
2012-04-10 14:30:00 UTC,+394
2012-04-10 15:00:00 UTC,+537
2012-04-10 15:30:00 UTC,+402
2012-04-10 16:00:00 UTC,+303
2012-04-10 16:30:00 UTC,+325
2012-04-10 17:00:00 UTC,+319
2012-04-10 17:30:00 UTC,+450
2012-04-10 18:00:00 UTC,+637
2012-04-10 18:30:00 UTC,+573
2012-04-10 19:00:00 UTC,+421
2012-04-10 19:30:00 UTC,+830
2012-04-10 20:00:00 UTC,+739
2012-04-10 20:30:00 UTC,+664
2012-04-10 21:00:00 UTC,+821
2012-04-10 21:30:00 UTC,+810
2012-04-10 22:00:00 UTC,+486
2012-04-10 22:30:00 UTC,+410
2012-04-10 23:00:00 UTC,+321
2012-04-10 23:30:00 UTC,+403
2012-04-11 00:00:00 UTC,+212
2012-04-11 00:30:00 UTC,+143
2012-04-11 01:00:00 UTC,+151
2012-04-11 01:30:00 UTC,+153
2012-04-11 02:00:00 UTC,+141
2012-04-11 02:30:00 UTC,+182
2012-04-11 03:00:00 UTC,+200
2012-04-11 03:30:00 UTC,+164
2012-04-11 04:00:00 UTC,+155
2012-04-11 04:30:00 UTC,+145
2012-04-11 05:00:00 UTC,+126
2012-04-11 05:30:00 UTC,+134
2012-04-11 06:00:00 UTC,+141
2012-04-11 06:30:00 UTC,+254
2012-04-11 07:00:00 UTC,+326
2012-04-11 07:30:00 UTC,+170
2012-04-11 08:00:00 UTC,+118
2012-04-11 08:30:00 UTC,+282
2012-04-11 09:00:00 UTC,+319
2012-04-11 09:30:00 UTC,+302
2012-04-11 10:00:00 UTC,+377
2012-04-11 10:30:00 UTC,+301
2012-04-11 11:00:00 UTC,+468
2012-04-11 11:30:00 UTC,+228
2012-04-11 12:00:00 UTC,+254
2012-04-11 12:30:00 UTC,+990
2012-04-11 13:00:00 UTC,+349
2012-04-11 13:30:00 UTC,+275
2012-04-11 14:00:00 UTC,+266
2012-04-11 14:30:00 UTC,+286
2012-04-11 15:00:00 UTC,+707
2012-04-11 15:30:00 UTC,+641
2012-04-11 16:00:00 UTC,+704
2012-04-11 16:30:00 UTC,+419
2012-04-11 17:00:00 UTC,+395
2012-04-11 17:30:00 UTC,+401
2012-04-11 18:00:00 UTC,+435
2012-04-11 18:30:00 UTC,+902
2012-04-11 19:00:00 UTC,+567
2012-04-11 19:30:00 UTC,+797
2012-04-11 20:00:00 UTC,+637
2012-04-11 20:30:00 UTC,+414
2012-04-11 21:00:00 UTC,+587
2012-04-11 21:30:00 UTC,+1185
2012-04-11 22:00:00 UTC,+535
2012-04-11 22:30:00 UTC,+648
2012-04-11 23:00:00 UTC,+342
2012-04-11 23:30:00 UTC,+183
2012-04-12 00:00:00 UTC,+163
2012-04-12 00:30:00 UTC,+139
2012-04-12 01:00:00 UTC,+134
2012-04-12 01:30:00 UTC,+154
2012-04-12 02:00:00 UTC,+136
2012-04-12 02:30:00 UTC,+110
2012-04-12 03:00:00 UTC,+108
2012-04-12 03:30:00 UTC,+106
2012-04-12 04:00:00 UTC,+95
2012-04-12 04:30:00 UTC,+89
2012-04-12 05:00:00 UTC,+113
2012-04-12 05:30:00 UTC,+254
2012-04-12 06:00:00 UTC,+202
2012-04-12 06:30:00 UTC,+168
2012-04-12 07:00:00 UTC,+334
2012-04-12 07:30:00 UTC,+472
2012-04-12 08:00:00 UTC,+358
2012-04-12 08:30:00 UTC,+332
2012-04-12 09:00:00 UTC,+292
2012-04-12 09:30:00 UTC,+259
2012-04-12 10:00:00 UTC,+775
2012-04-12 10:30:00 UTC,+275
2012-04-12 11:00:00 UTC,+410
2012-04-12 11:30:00 UTC,+348
2012-04-12 12:00:00 UTC,+390
2012-04-12 12:30:00 UTC,+392
2012-04-12 13:00:00 UTC,+551
2012-04-12 13:30:00 UTC,+497
2012-04-12 14:00:00 UTC,+544
2012-04-12 14:30:00 UTC,+272
2012-04-12 15:00:00 UTC,+275
2012-04-12 15:30:00 UTC,+281
2012-04-12 16:00:00 UTC,+329
2012-04-12 16:30:00 UTC,+389
2012-04-12 17:00:00 UTC,+695
2012-04-12 17:30:00 UTC,+614
2012-04-12 18:00:00 UTC,+287
2012-04-12 18:30:00 UTC,+299
2012-04-12 19:00:00 UTC,+476
2012-04-12 19:30:00 UTC,+760
2012-04-12 20:00:00 UTC,+1549
2012-04-12 20:30:00 UTC,+1133
2012-04-12 21:00:00 UTC,+593
2012-04-12 21:30:00 UTC,+372
2012-04-12 22:00:00 UTC,+282
2012-04-12 22:30:00 UTC,+537
2012-04-12 23:00:00 UTC,+193
2012-04-12 23:30:00 UTC,+250
2012-04-13 00:00:00 UTC,+186
2012-04-13 00:30:00 UTC,+153
2012-04-13 01:00:00 UTC,+156
2012-04-13 01:30:00 UTC,+148
2012-04-13 02:00:00 UTC,+111
2012-04-13 02:30:00 UTC,+115
2012-04-13 03:00:00 UTC,+123
2012-04-13 03:30:00 UTC,+91
2012-04-13 04:00:00 UTC,+99
2012-04-13 04:30:00 UTC,+120
2012-04-13 05:00:00 UTC,+115
2012-04-13 05:30:00 UTC,+105
2012-04-13 06:00:00 UTC,+194
2012-04-13 06:30:00 UTC,+427
2012-04-13 07:00:00 UTC,+148
2012-04-13 07:30:00 UTC,+281
2012-04-13 08:00:00 UTC,+267
2012-04-13 08:30:00 UTC,+280
2012-04-13 09:00:00 UTC,+233
2012-04-13 09:30:00 UTC,+495
2012-04-13 10:00:00 UTC,+279
2012-04-13 10:30:00 UTC,+482
2012-04-13 11:00:00 UTC,+463
2012-04-13 11:30:00 UTC,+372
2012-04-13 12:00:00 UTC,+227
2012-04-13 12:30:00 UTC,+196
2012-04-13 13:00:00 UTC,+201
2012-04-13 13:30:00 UTC,+245
2012-04-13 14:00:00 UTC,+298
2012-04-13 14:30:00 UTC,+283
2012-04-13 15:00:00 UTC,+268
2012-04-13 15:30:00 UTC,+320
2012-04-13 16:00:00 UTC,+274
2012-04-13 16:30:00 UTC,+420
2012-04-13 17:00:00 UTC,+1142
2012-04-13 17:30:00 UTC,+480
2012-04-13 18:00:00 UTC,+300
2012-04-13 18:30:00 UTC,+491
2012-04-13 19:00:00 UTC,+495
2012-04-13 19:30:00 UTC,+379
2012-04-13 20:00:00 UTC,+1210
2012-04-13 20:30:00 UTC,+628
2012-04-13 21:00:00 UTC,+627
2012-04-13 21:30:00 UTC,+726
2012-04-13 22:00:00 UTC,+655
2012-04-13 22:30:00 UTC,+558
2012-04-13 23:00:00 UTC,+452
2012-04-13 23:30:00 UTC,+384
2012-04-14 00:00:00 UTC,+447
2012-04-14 00:30:00 UTC,+183
2012-04-14 01:00:00 UTC,+305
2012-04-14 01:30:00 UTC,+189
2012-04-14 02:00:00 UTC,+156
2012-04-14 02:30:00 UTC,+137
2012-04-14 03:00:00 UTC,+120
2012-04-14 03:30:00 UTC,+124
2012-04-14 04:00:00 UTC,+133
2012-04-14 04:30:00 UTC,+157
2012-04-14 05:00:00 UTC,+129
2012-04-14 05:30:00 UTC,+155
2012-04-14 06:00:00 UTC,+137
2012-04-14 06:30:00 UTC,+111
2012-04-14 07:00:00 UTC,+260
2012-04-14 07:30:00 UTC,+282
2012-04-14 08:00:00 UTC,+245
2012-04-14 08:30:00 UTC,+228
2012-04-14 09:00:00 UTC,+442
2012-04-14 09:30:00 UTC,+549
2012-04-14 10:00:00 UTC,+735
2012-04-14 10:30:00 UTC,+996
2012-04-14 11:00:00 UTC,+922
2012-04-14 11:30:00 UTC,+632
2012-04-14 12:00:00 UTC,+852
2012-04-14 12:30:00 UTC,+392
2012-04-14 13:00:00 UTC,+279
2012-04-14 13:30:00 UTC,+254
2012-04-14 14:00:00 UTC,+375
2012-04-14 14:30:00 UTC,+171
2012-04-14 15:00:00 UTC,+211
2012-04-14 15:30:00 UTC,+210
2012-04-14 16:00:00 UTC,+209
2012-04-14 16:30:00 UTC,+171
2012-04-14 17:00:00 UTC,+553
2012-04-14 17:30:00 UTC,+1261
2012-04-14 18:00:00 UTC,+368
2012-04-14 18:30:00 UTC,+356
2012-04-14 19:00:00 UTC,+575
2012-04-14 19:30:00 UTC,+1139
2012-04-14 20:00:00 UTC,+866
2012-04-14 20:30:00 UTC,+764
2012-04-14 21:00:00 UTC,+609
2012-04-14 21:30:00 UTC,+613
2012-04-14 22:00:00 UTC,+747
2012-04-14 22:30:00 UTC,+488
2012-04-14 23:00:00 UTC,+472
2012-04-14 23:30:00 UTC,+620
2012-04-15 00:00:00 UTC,+374
2012-04-15 00:30:00 UTC,+306
2012-04-15 01:00:00 UTC,+329
2012-04-15 01:30:00 UTC,+350
2012-04-15 02:00:00 UTC,+337
2012-04-15 02:30:00 UTC,+204
2012-04-15 03:00:00 UTC,+171
2012-04-15 03:30:00 UTC,+133
2012-04-15 04:00:00 UTC,+146
2012-04-15 04:30:00 UTC,+163
2012-04-15 05:00:00 UTC,+148
2012-04-15 05:30:00 UTC,+142
2012-04-15 06:00:00 UTC,+145
2012-04-15 06:30:00 UTC,+136
2012-04-15 07:00:00 UTC,+109
2012-04-15 07:30:00 UTC,+148
2012-04-15 08:00:00 UTC,+148
2012-04-15 08:30:00 UTC,+165
2012-04-15 09:00:00 UTC,+630
2012-04-15 09:30:00 UTC,+810
2012-04-15 10:00:00 UTC,+525
2012-04-15 10:30:00 UTC,+655
2012-04-15 11:00:00 UTC,+879
2012-04-15 11:30:00 UTC,+585
2012-04-15 12:00:00 UTC,+784
2012-04-15 12:30:00 UTC,+1700
2012-04-15 13:00:00 UTC,+1315
2012-04-15 13:30:00 UTC,+1104
2012-04-15 14:00:00 UTC,+1118
2012-04-15 14:30:00 UTC,+1319
2012-04-15 15:00:00 UTC,+873
2012-04-15 15:30:00 UTC,+768
2012-04-15 16:00:00 UTC,+652
2012-04-15 16:30:00 UTC,+866
2012-04-15 17:00:00 UTC,+430
2012-04-15 17:30:00 UTC,+737
2012-04-15 18:00:00 UTC,+1058
2012-04-15 18:30:00 UTC,+981
2012-04-15 19:00:00 UTC,+1668
2012-04-15 19:30:00 UTC,+1381
2012-04-15 20:00:00 UTC,+974
2012-04-15 20:30:00 UTC,+1167
2012-04-15 21:00:00 UTC,+339
2012-04-15 21:30:00 UTC,+291
2012-04-15 22:00:00 UTC,+453
2012-04-15 22:30:00 UTC,+305
2012-04-15 23:00:00 UTC,+388
2012-04-15 23:30:00 UTC,+272
2012-04-16 00:00:00 UTC,+206
2012-04-16 00:30:00 UTC,+196
2012-04-16 01:00:00 UTC,+142
2012-04-16 01:30:00 UTC,+174
2012-04-16 02:00:00 UTC,+160
2012-04-16 02:30:00 UTC,+101
2012-04-16 03:00:00 UTC,+127
2012-04-16 03:30:00 UTC,+141
2012-04-16 04:00:00 UTC,+81
2012-04-16 04:30:00 UTC,+109
2012-04-16 05:00:00 UTC,+114
2012-04-16 05:30:00 UTC,+144
2012-04-16 06:00:00 UTC,+244
2012-04-16 06:30:00 UTC,+354
2012-04-16 07:00:00 UTC,+594
2012-04-16 07:30:00 UTC,+588
2012-04-16 08:00:00 UTC,+269
2012-04-16 08:30:00 UTC,+157
2012-04-16 09:00:00 UTC,+162
2012-04-16 09:30:00 UTC,+162
2012-04-16 10:00:00 UTC,+118
2012-04-16 10:30:00 UTC,+172
2012-04-16 11:00:00 UTC,+291
2012-04-16 11:30:00 UTC,+229
2012-04-16 12:00:00 UTC,+275
2012-04-16 12:30:00 UTC,+245
2012-04-16 13:00:00 UTC,+257
2012-04-16 13:30:00 UTC,+302
2012-04-16 14:00:00 UTC,+370
2012-04-16 14:30:00 UTC,+284
2012-04-16 15:00:00 UTC,+296
2012-04-16 15:30:00 UTC,+292
2012-04-16 16:00:00 UTC,+678
2012-04-16 16:30:00 UTC,+330
2012-04-16 17:00:00 UTC,+401
2012-04-16 17:30:00 UTC,+364
2012-04-16 18:00:00 UTC,+903
2012-04-16 18:30:00 UTC,+472
2012-04-16 19:00:00 UTC,+323
2012-04-16 19:30:00 UTC,+1375
2012-04-16 20:00:00 UTC,+1211
2012-04-16 20:30:00 UTC,+597
2012-04-16 21:00:00 UTC,+567
2012-04-16 21:30:00 UTC,+376
2012-04-16 22:00:00 UTC,+247
2012-04-16 22:30:00 UTC,+242
2012-04-16 23:00:00 UTC,+209
2012-04-16 23:30:00 UTC,+173
2012-04-17 00:00:00 UTC,+166
2012-04-17 00:30:00 UTC,+162
2012-04-17 01:00:00 UTC,+149
2012-04-17 01:30:00 UTC,+134
2012-04-17 02:00:00 UTC,+116
2012-04-17 02:30:00 UTC,+98
2012-04-17 03:00:00 UTC,+102
2012-04-17 03:30:00 UTC,+99
2012-04-17 04:00:00 UTC,+99
2012-04-17 04:30:00 UTC,+216
2012-04-17 05:00:00 UTC,+200
2012-04-17 05:30:00 UTC,+180
2012-04-17 06:00:00 UTC,+220
2012-04-17 06:30:00 UTC,+342
2012-04-17 07:00:00 UTC,+529
2012-04-17 07:30:00 UTC,+369
2012-04-17 08:00:00 UTC,+285
2012-04-17 08:30:00 UTC,+318
2012-04-17 09:00:00 UTC,+324
2012-04-17 09:30:00 UTC,+298
2012-04-17 10:00:00 UTC,+420
2012-04-17 10:30:00 UTC,+437
2012-04-17 11:00:00 UTC,+317
2012-04-17 11:30:00 UTC,+320
2012-04-17 12:00:00 UTC,+286
2012-04-17 12:30:00 UTC,+890
2012-04-17 13:00:00 UTC,+390
2012-04-17 13:30:00 UTC,+298
2012-04-17 14:00:00 UTC,+315
2012-04-17 14:30:00 UTC,+312
2012-04-17 15:00:00 UTC,+276
2012-04-17 15:30:00 UTC,+291
2012-04-17 16:00:00 UTC,+397
2012-04-17 16:30:00 UTC,+321
2012-04-17 17:00:00 UTC,+404
2012-04-17 17:30:00 UTC,+797
2012-04-17 18:00:00 UTC,+1312
2012-04-17 18:30:00 UTC,+1135
2012-04-17 19:00:00 UTC,+1511
2012-04-17 19:30:00 UTC,+1056
2012-04-17 20:00:00 UTC,+1091
2012-04-17 20:30:00 UTC,+530
2012-04-17 21:00:00 UTC,+539
2012-04-17 21:30:00 UTC,+618
2012-04-17 22:00:00 UTC,+308
2012-04-17 22:30:00 UTC,+379
2012-04-17 23:00:00 UTC,+295
2012-04-17 23:30:00 UTC,+228
2012-04-18 00:00:00 UTC,+211
2012-04-18 00:30:00 UTC,+205
2012-04-18 01:00:00 UTC,+195
2012-04-18 01:30:00 UTC,+146
2012-04-18 02:00:00 UTC,+181
2012-04-18 02:30:00 UTC,+177
2012-04-18 03:00:00 UTC,+164
2012-04-18 03:30:00 UTC,+179
2012-04-18 04:00:00 UTC,+193
2012-04-18 04:30:00 UTC,+175
2012-04-18 05:00:00 UTC,+156
2012-04-18 05:30:00 UTC,+196
2012-04-18 06:00:00 UTC,+447
2012-04-18 06:30:00 UTC,+803
2012-04-18 07:00:00 UTC,+798
2012-04-18 07:30:00 UTC,+345
2012-04-18 08:00:00 UTC,+554
2012-04-18 08:30:00 UTC,+380
2012-04-18 09:00:00 UTC,+289
2012-04-18 09:30:00 UTC,+334
2012-04-18 10:00:00 UTC,+328
2012-04-18 10:30:00 UTC,+303
2012-04-18 11:00:00 UTC,+290
2012-04-18 11:30:00 UTC,+302
2012-04-18 12:00:00 UTC,+307
2012-04-18 12:30:00 UTC,+293
2012-04-18 13:00:00 UTC,+591
2012-04-18 13:30:00 UTC,+705
2012-04-18 14:00:00 UTC,+924
2012-04-18 14:30:00 UTC,+454
2012-04-18 15:00:00 UTC,+303
2012-04-18 15:30:00 UTC,+447
2012-04-18 16:00:00 UTC,+332
2012-04-18 16:30:00 UTC,+753
2012-04-18 17:00:00 UTC,+971
2012-04-18 17:30:00 UTC,+889
2012-04-18 18:00:00 UTC,+669
2012-04-18 18:30:00 UTC,+545
2012-04-18 19:00:00 UTC,+1081
2012-04-18 19:30:00 UTC,+1590
2012-04-18 20:00:00 UTC,+886
2012-04-18 20:30:00 UTC,+1082
2012-04-18 21:00:00 UTC,+1115
2012-04-18 21:30:00 UTC,+647
2012-04-18 22:00:00 UTC,+959
2012-04-18 22:30:00 UTC,+265
2012-04-18 23:00:00 UTC,+233
2012-04-18 23:30:00 UTC,+170
2012-04-19 00:00:00 UTC,+188
2012-04-19 00:30:00 UTC,+182
2012-04-19 01:00:00 UTC,+151
2012-04-19 01:30:00 UTC,+162
2012-04-19 02:00:00 UTC,+157
2012-04-19 02:30:00 UTC,+120
2012-04-19 03:00:00 UTC,+182
2012-04-19 03:30:00 UTC,+127
2012-04-19 04:00:00 UTC,+128
2012-04-19 04:30:00 UTC,+107
2012-04-19 05:00:00 UTC,+115
2012-04-19 05:30:00 UTC,+130
2012-04-19 06:00:00 UTC,+157
2012-04-19 06:30:00 UTC,+398
2012-04-19 07:00:00 UTC,+568
2012-04-19 07:30:00 UTC,+474
2012-04-19 08:00:00 UTC,+274
2012-04-19 08:30:00 UTC,+280
2012-04-19 09:00:00 UTC,+371
2012-04-19 09:30:00 UTC,+502
2012-04-19 10:00:00 UTC,+983
2012-04-19 10:30:00 UTC,+491
2012-04-19 11:00:00 UTC,+520
2012-04-19 11:30:00 UTC,+606
2012-04-19 12:00:00 UTC,+557
2012-04-19 12:30:00 UTC,+875
2012-04-19 13:00:00 UTC,+1311
2012-04-19 13:30:00 UTC,+1751
2012-04-19 14:00:00 UTC,+1462
2012-04-19 14:30:00 UTC,+773
2012-04-19 15:00:00 UTC,+596
2012-04-19 15:30:00 UTC,+429
2012-04-19 16:00:00 UTC,+415
2012-04-19 16:30:00 UTC,+835
2012-04-19 17:00:00 UTC,+450
2012-04-19 17:30:00 UTC,+1396
2012-04-19 18:00:00 UTC,+1780
2012-04-19 18:30:00 UTC,+1274
2012-04-19 19:00:00 UTC,+1137
2012-04-19 19:30:00 UTC,+647
2012-04-19 20:00:00 UTC,+732
2012-04-19 20:30:00 UTC,+599
2012-04-19 21:00:00 UTC,+865
2012-04-19 21:30:00 UTC,+747
2012-04-19 22:00:00 UTC,+487
2012-04-19 22:30:00 UTC,+488
2012-04-19 23:00:00 UTC,+344
2012-04-19 23:30:00 UTC,+263
2012-04-20 00:00:00 UTC,+327
2012-04-20 00:30:00 UTC,+227
2012-04-20 01:00:00 UTC,+186
2012-04-20 01:30:00 UTC,+183
2012-04-20 02:00:00 UTC,+171
2012-04-20 02:30:00 UTC,+133
2012-04-20 03:00:00 UTC,+159
2012-04-20 03:30:00 UTC,+176
2012-04-20 04:00:00 UTC,+194
2012-04-20 04:30:00 UTC,+181
2012-04-20 05:00:00 UTC,+175
2012-04-20 05:30:00 UTC,+377
2012-04-20 06:00:00 UTC,+229
2012-04-20 06:30:00 UTC,+330
2012-04-20 07:00:00 UTC,+333
2012-04-20 07:30:00 UTC,+539
2012-04-20 08:00:00 UTC,+569
2012-04-20 08:30:00 UTC,+306
2012-04-20 09:00:00 UTC,+277
2012-04-20 09:30:00 UTC,+294
2012-04-20 10:00:00 UTC,+332
2012-04-20 10:30:00 UTC,+369
2012-04-20 11:00:00 UTC,+330
2012-04-20 11:30:00 UTC,+327
2012-04-20 12:00:00 UTC,+333
2012-04-20 12:30:00 UTC,+319
2012-04-20 13:00:00 UTC,+604
2012-04-20 13:30:00 UTC,+338
2012-04-20 14:00:00 UTC,+329
2012-04-20 14:30:00 UTC,+330
2012-04-20 15:00:00 UTC,+308
2012-04-20 15:30:00 UTC,+334
2012-04-20 16:00:00 UTC,+319
2012-04-20 16:30:00 UTC,+835
2012-04-20 17:00:00 UTC,+826
2012-04-20 17:30:00 UTC,+392
2012-04-20 18:00:00 UTC,+398
2012-04-20 18:30:00 UTC,+672
2012-04-20 19:00:00 UTC,+903
2012-04-20 19:30:00 UTC,+910
2012-04-20 20:00:00 UTC,+681
2012-04-20 20:30:00 UTC,+550
2012-04-20 21:00:00 UTC,+569
2012-04-20 21:30:00 UTC,+565
2012-04-20 22:00:00 UTC,+503
2012-04-20 22:30:00 UTC,+483
2012-04-20 23:00:00 UTC,+761
2012-04-20 23:30:00 UTC,+656
2012-04-21 00:00:00 UTC,+520
2012-04-21 00:30:00 UTC,+525
2012-04-21 01:00:00 UTC,+497
2012-04-21 01:30:00 UTC,+508
2012-04-21 02:00:00 UTC,+547
2012-04-21 02:30:00 UTC,+414
2012-04-21 03:00:00 UTC,+371
2012-04-21 03:30:00 UTC,+430
2012-04-21 04:00:00 UTC,+380
2012-04-21 04:30:00 UTC,+367
2012-04-21 05:00:00 UTC,+316
2012-04-21 05:30:00 UTC,+317
2012-04-21 06:00:00 UTC,+320
2012-04-21 06:30:00 UTC,+325
2012-04-21 07:00:00 UTC,+263
2012-04-21 07:30:00 UTC,+415
2012-04-21 08:00:00 UTC,+407
2012-04-21 08:30:00 UTC,+405
2012-04-21 09:00:00 UTC,+346
2012-04-21 09:30:00 UTC,+478
2012-04-21 10:00:00 UTC,+774
2012-04-21 10:30:00 UTC,+345
2012-04-21 11:00:00 UTC,+463
2012-04-21 11:30:00 UTC,+299
2012-04-21 12:00:00 UTC,+1163
2012-04-21 12:30:00 UTC,+953
2012-04-21 13:00:00 UTC,+584
2012-04-21 13:30:00 UTC,+253
2012-04-21 14:00:00 UTC,+167
2012-04-21 14:30:00 UTC,+143
2012-04-21 15:00:00 UTC,+182
2012-04-21 15:30:00 UTC,+212
2012-04-21 16:00:00 UTC,+236
2012-04-21 16:30:00 UTC,+235
2012-04-21 17:00:00 UTC,+175
2012-04-21 17:30:00 UTC,+212
2012-04-21 18:00:00 UTC,+226
2012-04-21 18:30:00 UTC,+246
2012-04-21 19:00:00 UTC,+298
2012-04-21 19:30:00 UTC,+400
2012-04-21 20:00:00 UTC,+453
2012-04-21 20:30:00 UTC,+497
2012-04-21 21:00:00 UTC,+656
2012-04-21 21:30:00 UTC,+587
2012-04-21 22:00:00 UTC,+621
2012-04-21 22:30:00 UTC,+595
2012-04-21 23:00:00 UTC,+739
2012-04-21 23:30:00 UTC,+599
2012-04-22 00:00:00 UTC,+571
2012-04-22 00:30:00 UTC,+445
2012-04-22 01:00:00 UTC,+406
2012-04-22 01:30:00 UTC,+417
2012-04-22 02:00:00 UTC,+405
2012-04-22 02:30:00 UTC,+366
2012-04-22 03:00:00 UTC,+377
2012-04-22 03:30:00 UTC,+403
2012-04-22 04:00:00 UTC,+425
2012-04-22 04:30:00 UTC,+444
2012-04-22 05:00:00 UTC,+421
2012-04-22 05:30:00 UTC,+394
2012-04-22 06:00:00 UTC,+363
