# file...... strom/apartment_building4_power.csv
# date...... Mon Nov 16 14:33:49 2020
# user...... gregor
# host...... (null)
# group..... class=triplex_meter AND groupid=building4
# trigger... (none)
# interval.. 1800
# limit..... 0
# property.. timestamp,sum(measured_real_power)
2012-04-22 07:00:00 UTC,+737
2012-04-22 07:30:00 UTC,+961
2012-04-22 08:00:00 UTC,+473
2012-04-22 08:30:00 UTC,+275
2012-04-22 09:00:00 UTC,+324
2012-04-22 09:30:00 UTC,+316
2012-04-22 10:00:00 UTC,+625
2012-04-22 10:30:00 UTC,+395
2012-04-22 11:00:00 UTC,+286
2012-04-22 11:30:00 UTC,+347
2012-04-22 12:00:00 UTC,+507
2012-04-22 12:30:00 UTC,+460
2012-04-22 13:00:00 UTC,+524
2012-04-22 13:30:00 UTC,+734
2012-04-22 14:00:00 UTC,+845
2012-04-22 14:30:00 UTC,+1705
2012-04-22 15:00:00 UTC,+785
2012-04-22 15:30:00 UTC,+605
2012-04-22 16:00:00 UTC,+696
2012-04-22 16:30:00 UTC,+511
2012-04-22 17:00:00 UTC,+705
2012-04-22 17:30:00 UTC,+1300
2012-04-22 18:00:00 UTC,+659
2012-04-22 18:30:00 UTC,+880
2012-04-22 19:00:00 UTC,+629
2012-04-22 19:30:00 UTC,+580
2012-04-22 20:00:00 UTC,+541
2012-04-22 20:30:00 UTC,+642
2012-04-22 21:00:00 UTC,+619
2012-04-22 21:30:00 UTC,+630
2012-04-22 22:00:00 UTC,+489
2012-04-22 22:30:00 UTC,+382
2012-04-22 23:00:00 UTC,+245
2012-04-22 23:30:00 UTC,+189
2012-04-23 00:00:00 UTC,+153
2012-04-23 00:30:00 UTC,+186
2012-04-23 01:00:00 UTC,+159
2012-04-23 01:30:00 UTC,+171
2012-04-23 02:00:00 UTC,+172
2012-04-23 02:30:00 UTC,+228
2012-04-23 03:00:00 UTC,+228
2012-04-23 03:30:00 UTC,+177
2012-04-23 04:00:00 UTC,+242
2012-04-23 04:30:00 UTC,+192
2012-04-23 05:00:00 UTC,+258
2012-04-23 05:30:00 UTC,+418
2012-04-23 06:00:00 UTC,+690
2012-04-23 06:30:00 UTC,+592
2012-04-23 07:00:00 UTC,+198
2012-04-23 07:30:00 UTC,+450
2012-04-23 08:00:00 UTC,+235
2012-04-23 08:30:00 UTC,+635
2012-04-23 09:00:00 UTC,+469
2012-04-23 09:30:00 UTC,+287
2012-04-23 10:00:00 UTC,+346
2012-04-23 10:30:00 UTC,+360
2012-04-23 11:00:00 UTC,+370
2012-04-23 11:30:00 UTC,+363
2012-04-23 12:00:00 UTC,+669
2012-04-23 12:30:00 UTC,+364
2012-04-23 13:00:00 UTC,+369
2012-04-23 13:30:00 UTC,+489
2012-04-23 14:00:00 UTC,+615
2012-04-23 14:30:00 UTC,+425
2012-04-23 15:00:00 UTC,+524
2012-04-23 15:30:00 UTC,+590
2012-04-23 16:00:00 UTC,+572
2012-04-23 16:30:00 UTC,+729
2012-04-23 17:00:00 UTC,+770
2012-04-23 17:30:00 UTC,+1023
2012-04-23 18:00:00 UTC,+771
2012-04-23 18:30:00 UTC,+507
2012-04-23 19:00:00 UTC,+835
2012-04-23 19:30:00 UTC,+1261
2012-04-23 20:00:00 UTC,+864
2012-04-23 20:30:00 UTC,+784
2012-04-23 21:00:00 UTC,+726
2012-04-23 21:30:00 UTC,+708
2012-04-23 22:00:00 UTC,+297
2012-04-23 22:30:00 UTC,+393
2012-04-23 23:00:00 UTC,+252
2012-04-23 23:30:00 UTC,+201
2012-04-24 00:00:00 UTC,+149
2012-04-24 00:30:00 UTC,+203
2012-04-24 01:00:00 UTC,+224
2012-04-24 01:30:00 UTC,+200
2012-04-24 02:00:00 UTC,+200
2012-04-24 02:30:00 UTC,+159
2012-04-24 03:00:00 UTC,+249
2012-04-24 03:30:00 UTC,+187
2012-04-24 04:00:00 UTC,+281
2012-04-24 04:30:00 UTC,+213
2012-04-24 05:00:00 UTC,+212
2012-04-24 05:30:00 UTC,+184
2012-04-24 06:00:00 UTC,+237
2012-04-24 06:30:00 UTC,+355
2012-04-24 07:00:00 UTC,+440
2012-04-24 07:30:00 UTC,+1154
2012-04-24 08:00:00 UTC,+545
2012-04-24 08:30:00 UTC,+797
2012-04-24 09:00:00 UTC,+624
2012-04-24 09:30:00 UTC,+577
2012-04-24 10:00:00 UTC,+287
2012-04-24 10:30:00 UTC,+388
2012-04-24 11:00:00 UTC,+595
2012-04-24 11:30:00 UTC,+406
2012-04-24 12:00:00 UTC,+544
2012-04-24 12:30:00 UTC,+521
2012-04-24 13:00:00 UTC,+356
2012-04-24 13:30:00 UTC,+418
2012-04-24 14:00:00 UTC,+587
2012-04-24 14:30:00 UTC,+493
2012-04-24 15:00:00 UTC,+392
2012-04-24 15:30:00 UTC,+1637
2012-04-24 16:00:00 UTC,+424
2012-04-24 16:30:00 UTC,+780
2012-04-24 17:00:00 UTC,+929
2012-04-24 17:30:00 UTC,+677
2012-04-24 18:00:00 UTC,+496
2012-04-24 18:30:00 UTC,+338
2012-04-24 19:00:00 UTC,+607
2012-04-24 19:30:00 UTC,+1144
2012-04-24 20:00:00 UTC,+1123
2012-04-24 20:30:00 UTC,+1242
2012-04-24 21:00:00 UTC,+1159
2012-04-24 21:30:00 UTC,+620
2012-04-24 22:00:00 UTC,+435
2012-04-24 22:30:00 UTC,+375
2012-04-24 23:00:00 UTC,+254
2012-04-24 23:30:00 UTC,+219
2012-04-25 00:00:00 UTC,+243
2012-04-25 00:30:00 UTC,+200
2012-04-25 01:00:00 UTC,+223
2012-04-25 01:30:00 UTC,+168
2012-04-25 02:00:00 UTC,+176
2012-04-25 02:30:00 UTC,+158
2012-04-25 03:00:00 UTC,+189
2012-04-25 03:30:00 UTC,+158
2012-04-25 04:00:00 UTC,+197
2012-04-25 04:30:00 UTC,+420
2012-04-25 05:00:00 UTC,+509
2012-04-25 05:30:00 UTC,+391
2012-04-25 06:00:00 UTC,+603
2012-04-25 06:30:00 UTC,+543
2012-04-25 07:00:00 UTC,+448
2012-04-25 07:30:00 UTC,+239
2012-04-25 08:00:00 UTC,+383
2012-04-25 08:30:00 UTC,+208
2012-04-25 09:00:00 UTC,+262
2012-04-25 09:30:00 UTC,+208
2012-04-25 10:00:00 UTC,+373
2012-04-25 10:30:00 UTC,+244
2012-04-25 11:00:00 UTC,+275
2012-04-25 11:30:00 UTC,+306
2012-04-25 12:00:00 UTC,+254
2012-04-25 12:30:00 UTC,+345
2012-04-25 13:00:00 UTC,+223
2012-04-25 13:30:00 UTC,+272
2012-04-25 14:00:00 UTC,+393
